name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. SAT1	1849967	S	20	-20	0	0.00000
Streptomyces sp. S1A1-7	2594459	S	19	-19	0	0.00000
Streptomyces sp. SM18	1736046	S	19	-19	0	0.00000
Streptomyces sp. YIM 121038	2136401	S	16	-16	0	0.00000
Streptomyces sp. So13.3	2136173	S	16	-16	0	0.00000
Streptomyces sp. NA04227	2742136	S	16	-16	0	0.00000
Streptomyces sp. CRXT-G-22	2768066	S	13	-13	0	0.00000
Streptomyces sp. TLI_053	1855352	S	13	-13	0	0.00000
Streptomyces sp. Go-475	2072505	S	13	-13	0	0.00000
Streptomyces sp. SYP-A7193	2662065	S	13	-13	0	0.00000
Streptomyces sp. CdTB01	1725411	S	13	-13	0	0.00000
Streptomyces sp. SCSIO 3032	1264596	S	12	-12	0	0.00000
Streptomyces sp. CRPJ-33	2768068	S	12	-12	0	0.00000
Streptomyces sp. SirexAA-E	862751	S	12	-12	0	0.00000
Streptomyces sp. ZFG47	2184053	S	12	-12	0	0.00000
Streptomyces sp. S1D4-11	2721246	S	12	-12	0	0.00000
Streptomyces sp. DSM 40868	2721173	S	11	-11	0	0.00000
Streptomyces sp. HM190	2695266	S	11	-11	0	0.00000
Streptomyces sp. Tu 2975	2676871	S	10	-10	0	0.00000
Streptomyces sp. NA02950	2742137	S	10	-10	0	0.00000
Streptomyces venezuelae	54571	S	65	-65	0	0.00000
Streptomyces dengpaensis	2049881	S	29	-29	0	0.00000
Streptomyces spongiicola	1690221	S	28	-28	0	0.00000
Streptomyces tsukubensis	83656	S	26	-26	0	0.00000
Streptomyces ambofaciens	1889	S	25	-25	0	0.00000
Streptomyces lydicus	47763	S	25	-25	0	0.00000
Streptomyces griseus	1911	S	10	-10	0	0.00000
Streptomyces malaysiensis	92644	S	25	-25	0	0.00000
Streptomyces albulus	68570	S	24	-24	0	0.00000
Streptomyces kanamyceticus	1967	S	24	-24	0	0.00000
Streptomyces albus	1888	S	21	-21	0	0.00000
Streptomyces rimosus	1927	S	21	-21	0	0.00000
Streptomyces cacaoi	1898	S	21	-21	0	0.00000
Streptomyces aquilus	2548456	S	20	-20	0	0.00000
Streptomyces ferrugineus	1413221	S	20	-20	0	0.00000
Streptomyces griseoviridis	45398	S	19	-19	0	0.00000
Streptomyces aureoverticillatus	66871	S	19	-19	0	0.00000
Streptomyces hundungensis	1077946	S	19	-19	0	0.00000
Streptomyces rutgersensis	53451	S	18	-18	0	0.00000
Streptomyces chartreusis	1969	S	18	-18	0	0.00000
Streptomyces niveus	193462	S	18	-18	0	0.00000
Streptomyces pluripotens	1355015	S	17	-17	0	0.00000
Streptomyces glomeroaurantiacus	68210	S	16	-16	0	0.00000
Streptomyces clavuligerus	1901	S	16	-16	0	0.00000
Streptomyces cattleya	29303	S	16	-16	0	0.00000
Streptomyces antibioticus	1890	S	16	-16	0	0.00000
Streptomyces finlayi	67296	S	15	-15	0	0.00000
Streptomyces phaeolivaceus	2653200	S	14	-14	0	0.00000
Streptomyces fagopyri	2662397	S	14	-14	0	0.00000
Streptomyces seoulensis	73044	S	14	-14	0	0.00000
Streptomyces olivoreticuli	68246	S	14	-14	0	0.00000
Streptomyces katrae	68223	S	14	-14	0	0.00000
Streptomyces griseorubiginosus	67304	S	14	-14	0	0.00000
Streptomyces ficellus	1977088	S	14	-14	0	0.00000
Streptomyces albireticuli	1940	S	14	-14	0	0.00000
Streptomyces scabiei	1930	S	14	-14	0	0.00000
Streptomyces chromofuscus	42881	S	13	-13	0	0.00000
Streptomyces paludis	2282738	S	13	-13	0	0.00000
Streptomyces bingchenggensis	379067	S	13	-13	0	0.00000
Streptomyces parvulus	146923	S	12	-12	0	0.00000
Streptomyces luteoverticillatus	66425	S	11	-11	0	0.00000
Streptomyces davaonensis	348043	S	11	-11	0	0.00000
Streptomyces vietnamensis	362257	S	11	-11	0	0.00000
Streptomyces lincolnensis	1915	S	11	-11	0	0.00000
Streptomyces vinaceus	1960	S	11	-11	0	0.00000
Streptomyces tirandamycinicus	2174846	S	10	-10	0	0.00000
Streptomyces alboniger	132473	S	10	-10	0	0.00000
Streptomyces actuosus	1885	S	10	-10	0	0.00000
Streptomyces spectabilis	68270	S	10	-10	0	0.00000
Streptomyces broussonetiae	2686304	S	10	-10	0	0.00000
Streptomyces viridosporus	67581	S	10	-10	0	0.00000
Streptacidiphilus bronchialis	2126346	S	37	-37	0	0.00000
Streptacidiphilus sp. P02-A3a	2704468	S	22	-22	0	0.00000
Streptacidiphilus sp. PB12-B1b	2705012	S	10	-10	0	0.00000
Kitasatospora sp. MMS16-BH015	2018025	S	15	-15	0	0.00000
Kitasatospora setae	2066	S	16	-16	0	0.00000
Mycobacterium chimaera	222805	S	586	-586	0	0.00000
Mycobacterium mantenii	560555	S	18	-18	0	0.00000
Mycobacterium sp. MS1601	1936029	S	15	-15	0	0.00000
Mycobacterium sp. YC-RL4	1682113	S	14	-14	0	0.00000
Mycobacterium sp. ELW1	1547487	S	11	-11	0	0.00000
Mycobacterium sp. DL592	2675524	S	11	-11	0	0.00000
Mycobacterium saskatchewanense	220927	S	31	-31	0	0.00000
Mycobacterium heidelbergense	53376	S	24	-24	0	0.00000
Mycobacterium leprae	1769	S	21	-21	0	0.00000
Mycobacterium kansasii	1768	S	14	-14	0	0.00000
Mycobacterium paraseoulense	590652	S	13	-13	0	0.00000
Mycobacterium dioxanotrophicus	482462	S	12	-12	0	0.00000
Mycobacterium gallinarum	39689	S	10	-10	0	0.00000
Mycolicibacterium aurum	1791	S	24	-24	0	0.00000
Mycolicibacterium frederiksbergense	117567	S	24	-24	0	0.00000
Mycolicibacterium aubagnense	319707	S	22	-22	0	0.00000
Mycolicibacterium hassiacum	46351	S	20	-20	0	0.00000
Mycolicibacterium mageritense	53462	S	18	-18	0	0.00000
Mycolicibacterium smegmatis	1772	S	17	-17	0	0.00000
Mycolicibacterium fortuitum	1766	S	16	-16	0	0.00000
Mycolicibacterium litorale	758802	S	16	-16	0	0.00000
Mycolicibacterium psychrotolerans	216929	S	16	-16	0	0.00000
Mycolicibacterium rhodesiae	36814	S	16	-16	0	0.00000
Mycolicibacterium duvalii	39688	S	15	-15	0	0.00000
Mycolicibacterium phlei	1771	S	14	-14	0	0.00000
Mycolicibacterium sarraceniae	1534348	S	14	-14	0	0.00000
Mycolicibacterium tokaiense	39695	S	14	-14	0	0.00000
Mycolicibacterium alvei	67081	S	12	-12	0	0.00000
Mycobacteroides saopaulense	1578165	S	17	-17	0	0.00000
Mycobacteroides abscessus	36809	S	13	-13	0	0.00000
Mycolicibacter hiberniae	29314	S	11	-11	0	0.00000
Mycolicibacter minnesotensis	1118379	S	10	-10	0	0.00000
Hoyosella subflava	639313	S	21	-21	0	0.00000
Corynebacterium sp. 2184	2079535	S	45	-45	0	0.00000
Corynebacterium sp. LMM-1652	2487892	S	33	-33	0	0.00000
Corynebacterium sp. Marseille-Q3630	2754725	S	31	-31	0	0.00000
Corynebacterium sp. sy039	2599641	S	26	-26	0	0.00000
Corynebacterium sp. 2183	2080740	S	24	-24	0	0.00000
Corynebacterium sp. 4H37-19	2684405	S	18	-18	0	0.00000
Corynebacterium sp. 1959	2675216	S	17	-17	0	0.00000
Corynebacterium sp. 2019	2675218	S	17	-17	0	0.00000
Corynebacterium sp. NML98-0116	702967	S	16	-16	0	0.00000
Corynebacterium sp. 23H37-10	2684406	S	16	-16	0	0.00000
Corynebacterium sp. zg-917	2763010	S	16	-16	0	0.00000
Corynebacterium sp. NML93-0612	699041	S	11	-11	0	0.00000
Corynebacterium callunae	1721	S	50	-50	0	0.00000
Corynebacterium flavescens	28028	S	49	-49	0	0.00000
Corynebacterium endometrii	2488819	S	39	-39	0	0.00000
Corynebacterium resistens	258224	S	39	-39	0	0.00000
Corynebacterium ulcerans	65058	S	38	-38	0	0.00000
Corynebacterium terpenotabidum	89154	S	31	-31	0	0.00000
Corynebacterium simulans	146827	S	30	-30	0	0.00000
Corynebacterium kroppenstedtii	161879	S	27	-27	0	0.00000
Corynebacterium pseudotuberculosis	1719	S	26	-26	0	0.00000
Corynebacterium lactis	1231000	S	26	-26	0	0.00000
Corynebacterium camporealensis	161896	S	26	-26	0	0.00000
Corynebacterium stationis	1705	S	21	-21	0	0.00000
Corynebacterium glyciniphilum	1404244	S	21	-21	0	0.00000
Corynebacterium ammoniagenes	1697	S	21	-21	0	0.00000
Corynebacterium epidermidicanis	1050174	S	20	-20	0	0.00000
Corynebacterium mustelae	571915	S	20	-20	0	0.00000
Corynebacterium striatum	43770	S	20	-20	0	0.00000
Corynebacterium suranareeae	2506452	S	20	-20	0	0.00000
Corynebacterium choanis	1862358	S	19	-19	0	0.00000
Corynebacterium kutscheri	35755	S	19	-19	0	0.00000
Corynebacterium renale	1724	S	18	-18	0	0.00000
Corynebacterium singulare	161899	S	18	-18	0	0.00000
Corynebacterium genitalium	38288	S	17	-17	0	0.00000
Corynebacterium phocae	161895	S	16	-16	0	0.00000
Corynebacterium pelargi	1471400	S	16	-16	0	0.00000
Corynebacterium efficiens	152794	S	16	-16	0	0.00000
Corynebacterium jeikeium	38289	S	16	-16	0	0.00000
Corynebacterium diphtheriae	1717	S	16	-16	0	0.00000
Corynebacterium segmentosum	43990	S	16	-16	0	0.00000
Corynebacterium glutamicum	1718	S	15	-15	0	0.00000
Corynebacterium vitaeruminis	38305	S	15	-15	0	0.00000
Corynebacterium crudilactis	1652495	S	15	-15	0	0.00000
Corynebacterium atypicum	191610	S	15	-15	0	0.00000
Corynebacterium pseudopelargi	2080757	S	14	-14	0	0.00000
Corynebacterium casei	160386	S	14	-14	0	0.00000
Corynebacterium geronticis	2079234	S	13	-13	0	0.00000
Corynebacterium minutissimum	38301	S	12	-12	0	0.00000
Corynebacterium nuruki	1032851	S	12	-12	0	0.00000
Corynebacterium maris	575200	S	12	-12	0	0.00000
Corynebacterium aquilae	203263	S	12	-12	0	0.00000
Corynebacterium xerosis	1725	S	11	-11	0	0.00000
Corynebacterium timonense	441500	S	11	-11	0	0.00000
Corynebacterium riegelii	156976	S	11	-11	0	0.00000
Corynebacterium argentoratense	42817	S	10	-10	0	0.00000
Corynebacterium deserti	1408191	S	10	-10	0	0.00000
Corynebacterium glaucum	187491	S	10	-10	0	0.00000
Corynebacterium matruchotii	43768	S	10	-10	0	0.00000
Corynebacterium urealyticum	43771	S	10	-10	0	0.00000
Corynebacterium doosanense	1121358	S	10	-10	0	0.00000
Rhodococcus sp. X156	2499145	S	19	-19	0	0.00000
Rhodococcus sp. P1Y	1302308	S	13	-13	0	0.00000
Rhodococcus sp. WMMA185	679318	S	12	-12	0	0.00000
Rhodococcus sp. W8901	2742603	S	11	-11	0	0.00000
Rhodococcus sp. SGAir0479	2567884	S	11	-11	0	0.00000
Rhodococcus sp. B7740	1564114	S	10	-10	0	0.00000
Rhodococcus hoagii	43767	S	32	-32	0	0.00000
Rhodococcus opacus	37919	S	24	-24	0	0.00000
Rhodococcus fascians	1828	S	22	-22	0	0.00000
Rhodococcus coprophilus	38310	S	16	-16	0	0.00000
Rhodococcus rhodochrous	1829	S	12	-12	0	0.00000
Rhodococcus ruber	1830	S	12	-12	0	0.00000
Nocardia terpenica	455432	S	41	-41	0	0.00000
Nocardia cyriacigeorgica	135487	S	40	-40	0	0.00000
Nocardia seriolae	37332	S	27	-27	0	0.00000
Nocardia sp. WCH-YHL-001	2755382	S	19	-19	0	0.00000
Nocardia wallacei	480035	S	25	-25	0	0.00000
Nocardia brasiliensis	37326	S	23	-23	0	0.00000
Nocardia asteroides	1824	S	21	-21	0	0.00000
Nocardia otitidiscaviarum	1823	S	18	-18	0	0.00000
Nocardia yunnanensis	2382165	S	16	-16	0	0.00000
Nocardia nova	37330	S	15	-15	0	0.00000
Nocardia arthritidis	228602	S	14	-14	0	0.00000
Nocardia mangyaensis	2213200	S	14	-14	0	0.00000
Nocardia farcinica	37329	S	13	-13	0	0.00000
Gordonia sp. 1D	1737359	S	32	-32	0	0.00000
Gordonia sp. KTR9	337191	S	29	-29	0	0.00000
Gordonia sp. 135	2676309	S	10	-10	0	0.00000
Gordonia polyisoprenivorans	84595	S	34	-34	0	0.00000
Gordonia iterans	1004901	S	16	-16	0	0.00000
Gordonia insulae	2420509	S	11	-11	0	0.00000
Dietzia timorensis	499555	S	28	-28	0	0.00000
Tomitella sp. HY188	2597660	S	19	-19	0	0.00000
Lawsonella clevelandensis	1528099	S	17	-17	0	0.00000
Tsukamurella paurometabola	2061	S	17	-17	0	0.00000
Tsukamurella tyrosinosolvens	57704	S	10	-10	0	0.00000
Cutibacterium acnes	1747	S	81	-81	0	0.00000
Cutibacterium avidum	33010	S	25	-25	0	0.00000
Propionimicrobium sp. Marseille-P3275	1871034	S	102	-102	0	0.00000
Tessaracoccus defluvii	1285901	S	25	-25	0	0.00000
Tessaracoccus timonensis	2161816	S	23	-23	0	0.00000
Tessaracoccus flavescens	399497	S	20	-20	0	0.00000
Propionibacterium sp. oral taxon 193	671223	S	33	-33	0	0.00000
Propionibacterium freudenreichii	1744	S	21	-21	0	0.00000
Propionibacterium australiense	119981	S	20	-20	0	0.00000
Propionibacterium acidifaciens	556499	S	16	-16	0	0.00000
Microlunatus sp. Gsoil 973	2672569	S	10	-10	0	0.00000
Microlunatus soli	630515	S	24	-24	0	0.00000
Microlunatus phosphovorus	29405	S	16	-16	0	0.00000
Pseudopropionibacterium propionicum	1750	S	61	-61	0	0.00000
Acidipropionibacterium virtanenii	2057246	S	24	-24	0	0.00000
Acidipropionibacterium jensenii	1749	S	22	-22	0	0.00000
Acidipropionibacterium acidipropionici	1748	S	10	-10	0	0.00000
Auraticoccus monumenti	675864	S	18	-18	0	0.00000
Nocardioides sp. ZJ1313	2685869	S	16	-16	0	0.00000
Nocardioides sp. JQ2195	2592334	S	14	-14	0	0.00000
Nocardioides sp. HY056	2500546	S	13	-13	0	0.00000
Nocardioides sp. KUDC 5002	2589074	S	12	-12	0	0.00000
Nocardioides sp. WS12	2486272	S	11	-11	0	0.00000
Nocardioides sp. HDW12B	2714939	S	11	-11	0	0.00000
Nocardioides sp. 78	2045452	S	10	-10	0	0.00000
Nocardioides sp. zg-579	2663857	S	10	-10	0	0.00000
Nocardioides euryhalodurans	2518370	S	21	-21	0	0.00000
Nocardioides seonyuensis	2518371	S	15	-15	0	0.00000
Nocardioides mesophilus	433659	S	10	-10	0	0.00000
Aeromicrobium sp. zg-629	2663859	S	12	-12	0	0.00000
Aeromicrobium sp. MF47	2662028	S	10	-10	0	0.00000
Aeromicrobium erythreum	2041	S	10	-10	0	0.00000
Actinopolymorpha singaporensis	117157	S	25	-25	0	0.00000
Pimelobacter simplex	2045	S	21	-21	0	0.00000
Friedmanniella luteola	546871	S	13	-13	0	0.00000
Kribbella flavida	182640	S	13	-13	0	0.00000
Mumia sp. ZJ1417	2708082	S	13	-13	0	0.00000
Marmoricola scoriae	642780	S	12	-12	0	0.00000
Actinomyces sp. dk561	2560010	S	36	-36	0	0.00000
Actinomyces sp. ZJ750	2744574	S	17	-17	0	0.00000
Actinomyces sp. oral taxon 171	706438	S	16	-16	0	0.00000
Actinomyces sp. oral taxon 414	712122	S	16	-16	0	0.00000
Actinomyces sp. 299	2057743	S	10	-10	0	0.00000
Actinomyces pacaensis	1852377	S	110	-110	0	0.00000
Actinomyces tangfeifanii	1912795	S	17	-17	0	0.00000
Actinomyces slackii	52774	S	15	-15	0	0.00000
Actinomyces viscosus	1656	S	13	-13	0	0.00000
Actinomyces radicidentis	111015	S	12	-12	0	0.00000
Actinomyces qiguomingii	2057800	S	11	-11	0	0.00000
Actinomyces israelii	1659	S	10	-10	0	0.00000
Schaalia odontolytica	1660	S	130	-130	0	0.00000
Schaalia sp. JY-X169	2758572	S	29	-29	0	0.00000
Schaalia meyeri	52773	S	21	-21	0	0.00000
Arcanobacterium sp. JY-X040	2758440	S	81	-81	0	0.00000
Arcanobacterium sp. 2701	2722751	S	10	-10	0	0.00000
Arcanobacterium phocae	131112	S	14	-14	0	0.00000
Trueperella pyogenes	1661	S	47	-47	0	0.00000
Trueperella sp. 19M2397	2733571	S	16	-16	0	0.00000
Trueperella bialowiezensis	312285	S	13	-13	0	0.00000
Flaviflexus sp. dk850	2758573	S	33	-33	0	0.00000
Flaviflexus salsibiostraticola	1282737	S	11	-11	0	0.00000
Actinobaculum sp. 313	2495645	S	37	-37	0	0.00000
Mobiluncus curtisii	2051	S	35	-35	0	0.00000
Actinotignum schaalii	59505	S	30	-30	0	0.00000
Pauljensenia hongkongensis	178339	S	15	-15	0	0.00000
Amycolatopsis sp. YIM 10	2653857	S	22	-22	0	0.00000
Amycolatopsis sp. Hca4	2742131	S	20	-20	0	0.00000
Amycolatopsis sp. AA4	1896961	S	11	-11	0	0.00000
Amycolatopsis albispora	1804986	S	21	-21	0	0.00000
Amycolatopsis japonica	208439	S	18	-18	0	0.00000
Amycolatopsis mediterranei	33910	S	17	-17	0	0.00000
Amycolatopsis orientalis	31958	S	13	-13	0	0.00000
Pseudonocardia sp. Gen01	2736640	S	16	-16	0	0.00000
Pseudonocardia sp. HH130630-07	1690815	S	10	-10	0	0.00000
Pseudonocardia dioxanivorans	240495	S	19	-19	0	0.00000
Pseudonocardia autotrophica	2074	S	13	-13	0	0.00000
Saccharopolyspora pogona	333966	S	25	-25	0	0.00000
Saccharopolyspora erythraea	1836	S	22	-22	0	0.00000
Saccharopolyspora spinosa	60894	S	13	-13	0	0.00000
Saccharomonospora sp. 31sw	2528243	S	40	-40	0	0.00000
Saccharomonospora marina	632569	S	15	-15	0	0.00000
Allokutzneria albata	211114	S	41	-41	0	0.00000
Saccharothrix syringae	103733	S	21	-21	0	0.00000
Saccharothrix espanaensis	103731	S	15	-15	0	0.00000
Actinoalloteichus hymeniacidonis	340345	S	12	-12	0	0.00000
Kutzneria albida	43357	S	30	-30	0	0.00000
Lentzea guizhouensis	1586287	S	22	-22	0	0.00000
Kibdelosporangium phytohabitans	860235	S	16	-16	0	0.00000
Prauserella marina	530584	S	15	-15	0	0.00000
Alloactinosynnema sp. L-07	1653480	S	14	-14	0	0.00000
Micromonospora sp. B006	2201999	S	13	-13	0	0.00000
Micromonospora sp. 28ISP2-46	2749844	S	13	-13	0	0.00000
Micromonospora sp. HM134	2583243	S	11	-11	0	0.00000
Micromonospora auratinigra	261654	S	24	-24	0	0.00000
Micromonospora echinaurantiaca	47857	S	19	-19	0	0.00000
Micromonospora echinospora	1877	S	13	-13	0	0.00000
Micromonospora viridifaciens	1881	S	12	-12	0	0.00000
Micromonospora krabiensis	307121	S	12	-12	0	0.00000
Micromonospora carbonacea	47853	S	12	-12	0	0.00000
Micromonospora zamorensis	709883	S	11	-11	0	0.00000
Actinoplanes sp. N902-109	649831	S	21	-21	0	0.00000
Actinoplanes sp. OR16	946334	S	14	-14	0	0.00000
Actinoplanes derwentensis	113562	S	36	-36	0	0.00000
Actinoplanes friuliensis	196914	S	25	-25	0	0.00000
Actinoplanes missouriensis	1866	S	13	-13	0	0.00000
Plantactinospora sp. BB1	2071627	S	62	-62	0	0.00000
Plantactinospora sp. KBS50	2024580	S	12	-12	0	0.00000
Phytohabitans suffuscus	624315	S	18	-18	0	0.00000
Phytohabitans flavus	1076124	S	16	-16	0	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	27	-27	0	0.00000
Nonomuraea nitratireducens	2656914	S	26	-26	0	0.00000
Streptosporangium roseum	2001	S	25	-25	0	0.00000
Streptosporangium sp. 'caverna'	2202249	S	22	-22	0	0.00000
Actinomadura sp. NAK00032	2742128	S	16	-16	0	0.00000
Actinomadura sp. WMMB 499	1219491	S	15	-15	0	0.00000
Actinomadura sp. WMMA1423	2591108	S	10	-10	0	0.00000
Actinomadura verrucosospora	46165	S	17	-17	0	0.00000
Actinomadura amylolytica	1411117	S	17	-17	0	0.00000
Thermomonospora curvata	2020	S	11	-11	0	0.00000
Nocardiopsis dassonvillei	2014	S	19	-19	0	0.00000
Nocardiopsis gilva	280236	S	13	-13	0	0.00000
Streptomonospora sp. M2	2498135	S	28	-28	0	0.00000
Thermobifida fusca	2021	S	10	-10	0	0.00000
Candidatus Planktophila versatilis	1884905	S	49	-49	0	0.00000
Candidatus Planktophila limnetica	573600	S	16	-16	0	0.00000
Candidatus Planktophila dulcis	1884914	S	12	-12	0	0.00000
Candidatus Planktophila lacus	1884913	S	11	-11	0	0.00000
Frankia sp. QA3	710111	S	12	-12	0	0.00000
Frankia sp. EAN1pec	298653	S	10	-10	0	0.00000
Frankia casuarinae	106370	S	18	-18	0	0.00000
Frankia inefficax	298654	S	18	-18	0	0.00000
Frankia alni	1859	S	10	-10	0	0.00000
Candidatus Frankia datiscae	2716812	S	10	-10	0	0.00000
Jatrophihabitans sp. GAS493	1907575	S	11	-11	0	0.00000
Blastococcus saxobsidens	138336	S	25	-25	0	0.00000
Geodermatophilus obscurus	1861	S	13	-13	0	0.00000
Nakamurella sp. s14-144	1902245	S	16	-16	0	0.00000
Nakamurella sp. PAMC28650	2762325	S	11	-11	0	0.00000
Nakamurella panacisegetis	1090615	S	13	-13	0	0.00000
Jiangella sp. DSM 45060	1798224	S	23	-23	0	0.00000
Jiangella alkaliphila	419479	S	16	-16	0	0.00000
Catenulispora acidiphila	304895	S	35	-35	0	0.00000
Kineococcus radiotolerans	131568	S	19	-19	0	0.00000
Acidothermus cellulolyticus	28049	S	16	-16	0	0.00000
Stackebrandtia nassauensis	283811	S	14	-14	0	0.00000
Actinopolyspora erythraea	414996	S	10	-10	0	0.00000
Epidermidibacterium keratini	1891644	S	10	-10	0	0.00000
Collinsella aerofaciens	74426	S	123766	-123766	0	0.00000
Coriobacterium glomerans	33871	S	69	-69	0	0.00000
Olsenella sp. GAM18	2109685	S	297	-297	0	0.00000
Olsenella sp. oral taxon 807	712411	S	112	-112	0	0.00000
Olsenella sp. LZLJ-2	2779519	S	85	-85	0	0.00000
Olsenella umbonata	604330	S	282	-282	0	0.00000
Olsenella timonensis	1805478	S	194	-194	0	0.00000
Olsenella uli	133926	S	106	-106	0	0.00000
Libanicoccus massiliensis	1871022	S	461	-461	0	0.00000
Parolsenella catena	2003188	S	219	-219	0	0.00000
Lancefieldella parvula	1382	S	99	-99	0	0.00000
Eggerthella lenta	84112	S	1767	-1767	0	0.00000
Eggerthella sp. HF-1101	2690837	S	184	-184	0	0.00000
Eggerthella sp. YY7918	502558	S	123	-123	0	0.00000
Gordonibacter urolithinfaciens	1335613	S	1054	-1054	0	0.00000
Gordonibacter pamelaeae	471189	S	505	-505	0	0.00000
Arabia massiliensis	1870985	S	489	-489	0	0.00000
Phoenicibacter congonensis	1944646	S	364	-364	0	0.00000
Adlercreutzia sp. 8CFCBH1	2707299	S	100	-100	0	0.00000
Adlercreutzia equolifaciens	446660	S	89	-89	0	0.00000
Slackia heliotrinireducens	84110	S	205	-205	0	0.00000
Denitrobacterium detoxificans	79604	S	192	-192	0	0.00000
Cryptobacterium curtum	84163	S	41	-41	0	0.00000
Rubrobacter sp. SCSIO 52909	2653851	S	25	-25	0	0.00000
Rubrobacter sp. SCSIO 52915	2653852	S	12	-12	0	0.00000
Rubrobacter xylanophilus	49319	S	26	-26	0	0.00000
Rubrobacter radiotolerans	42256	S	17	-17	0	0.00000
Baekduia soli	496014	S	14	-14	0	0.00000
Euzebya sp. DY32-46	1608957	S	17	-17	0	0.00000
Egibacter rhizosphaerae	1670831	S	16	-16	0	0.00000
Egicoccus halophilus	1670830	S	11	-11	0	0.00000
Ilumatobacter coccineus	467094	S	18	-18	0	0.00000
Conexibacter woesei	191495	S	24	-24	0	0.00000
Anabaena sp. YBS01	2490939	S	5365	-5365	0	0.00000
Anabaena sp. WA102	1647413	S	21	-21	0	0.00000
Anabaena cylindrica	1165	S	32	-32	0	0.00000
Nostoc sp. CENA543	1869241	S	80	-80	0	0.00000
Nostoc sp. PCC 7524	28072	S	32	-32	0	0.00000
Nostoc sp. NIES-4103	2005458	S	31	-31	0	0.00000
Nostoc sp. C052	2576902	S	27	-27	0	0.00000
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	17	-17	0	0.00000
Nostoc sp. TCL240-02	2572090	S	15	-15	0	0.00000
Nostoc sp. ATCC 53789	76335	S	14	-14	0	0.00000
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	12	-12	0	0.00000
Nostoc sp. TCL26-01	2576904	S	11	-11	0	0.00000
Nostoc punctiforme	272131	S	36	-36	0	0.00000
Nostoc edaphicum	264686	S	18	-18	0	0.00000
Nostoc carneum	374162	S	16	-16	0	0.00000
Nostoc linckia	92942	S	15	-15	0	0.00000
Nostoc flagelliforme	1306274	S	13	-13	0	0.00000
Trichormus azollae	1164	S	32	-32	0	0.00000
Cylindrospermum stagnale	142864	S	21	-21	0	0.00000
Calothrix sp. NIES-3974	2005462	S	29	-29	0	0.00000
Calothrix sp. 336/3	1337936	S	22	-22	0	0.00000
Calothrix sp. NIES-2100	1954172	S	14	-14	0	0.00000
Calothrix sp. PCC 7507	99598	S	13	-13	0	0.00000
Calothrix parasitica	1973486	S	46	-46	0	0.00000
Calothrix parietina	32054	S	33	-33	0	0.00000
Fischerella sp. NIES-4106	2005456	S	68	-68	0	0.00000
Fischerella sp. NIES-3754	1752063	S	21	-21	0	0.00000
Scytonema sp. HK-05	1137095	S	24	-24	0	0.00000
Scytonema sp. NIES-4073	2005464	S	21	-21	0	0.00000
Sphaerospermopsis kisseleviana	289435	S	24	-24	0	0.00000
Nodularia spumigena	70799	S	15	-15	0	0.00000
Cylindrospermopsis curvispora	747548	S	11	-11	0	0.00000
Rivularia sp. PCC 7116	373994	S	74	-74	0	0.00000
Tolypothrix sp. PCC 7910	2099387	S	18	-18	0	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	25	-25	0	0.00000
Synechococcus sp. RSCCF101	2511069	S	21	-21	0	0.00000
Synechococcus sp. BIOS-U3-1	1400865	S	19	-19	0	0.00000
Synechococcus sp. PCC 7502	1173263	S	19	-19	0	0.00000
Synechococcus sp. PCC 7003	374981	S	16	-16	0	0.00000
Synechococcus sp. WH 8020	32052	S	15	-15	0	0.00000
Synechococcus sp. A15-28	1050638	S	15	-15	0	0.00000
Synechococcus sp. KORDI-100	1280380	S	12	-12	0	0.00000
Synechococcus sp. MIT S9220	166309	S	12	-12	0	0.00000
Synechococcus sp. CB0101	232348	S	11	-11	0	0.00000
Synechococcus sp. HK01-R	2751171	S	10	-10	0	0.00000
Synechococcus sp. NOUM97013	1442555	S	10	-10	0	0.00000
Synechococcus sp. PCC 7336	195250	S	10	-10	0	0.00000
Synechococcus lividus	33070	S	16	-16	0	0.00000
Synechococcus elongatus	32046	S	15	-15	0	0.00000
Thermosynechococcus sp. CL-1	2583530	S	11	-11	0	0.00000
Cyanobium sp. NS01	261284	S	12	-12	0	0.00000
Cyanobium gracile	59930	S	13	-13	0	0.00000
Dactylococcopsis salina	292566	S	29	-29	0	0.00000
Prochlorococcus marinus	1219	S	116	-116	0	0.00000
Prochlorococcus sp. MIT 0604	1501268	S	15	-15	0	0.00000
Leptolyngbya sp. PCC 7376	111781	S	63	-63	0	0.00000
Leptolyngbya sp. NIES-3755	1752064	S	26	-26	0	0.00000
Leptolyngbya sp. O-77	1080068	S	13	-13	0	0.00000
Leptolyngbya boryana	1184	S	20	-20	0	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	49	-49	0	0.00000
Pseudanabaena sp. PCC 7367	82654	S	24	-24	0	0.00000
Halomicronema hongdechloris	1209493	S	49	-49	0	0.00000
Synechocystis sp. PCC 6714	1147	S	15	-15	0	0.00000
Chamaesiphon minutus	1173032	S	29	-29	0	0.00000
