name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus sp. FJAT-42376	2014076	S	33	-33	0	0.00000
Bacillus sp. KH172YL63	2709784	S	32	-32	0	0.00000
Bacillus sp. S3	486398	S	31	-31	0	0.00000
Bacillus sp. THAF10	2587848	S	18	-18	0	0.00000
Bacillus sp. DSL-17	2567941	S	14	-14	0	0.00000
Bacillus sp. NSP9.1	1071078	S	14	-14	0	0.00000
Bacillus sp. FJAT-22090	1581038	S	13	-13	0	0.00000
Bacillus sp. X1(2014)	1565991	S	11	-11	0	0.00000
Bacillus sp. OxB-1	98228	S	10	-10	0	0.00000
Bacillus sp. PAMC26568	2760090	S	10	-10	0	0.00000
Bacillus sp. CS13	2728853	S	10	-10	0	0.00000
Bacillus sp. FJAT-45348	2011012	S	10	-10	0	0.00000
Bacillus sp. SB49	1071080	S	10	-10	0	0.00000
Bacillus sp. Y1	352858	S	10	-10	0	0.00000
Bacillus thuringiensis	1428	S	71	-71	0	0.00000
Bacillus cereus	1396	S	38	-38	0	0.00000
Bacillus mycoides	1405	S	33	-33	0	0.00000
Bacillus pseudomycoides	64104	S	25	-25	0	0.00000
Bacillus cytotoxicus	580165	S	18	-18	0	0.00000
Bacillus anthracis	1392	S	11	-11	0	0.00000
Bacillus subtilis	1423	S	89	-89	0	0.00000
Bacillus velezensis	492670	S	55	-55	0	0.00000
Bacillus paralicheniformis	1648923	S	16	-16	0	0.00000
Bacillus mojavensis	72360	S	14	-14	0	0.00000
Bacillus sonorensis	119858	S	13	-13	0	0.00000
Bacillus circulans	1397	S	65	-65	0	0.00000
Bacillus megaterium	1404	S	53	-53	0	0.00000
Bacillus vietnamensis	218284	S	45	-45	0	0.00000
Bacillus pumilus	1408	S	40	-40	0	0.00000
Bacillus coagulans	1398	S	38	-38	0	0.00000
Bacillus marisflavi	189381	S	36	-36	0	0.00000
Bacillus infantis	324767	S	34	-34	0	0.00000
Bacillus cohnii	33932	S	28	-28	0	0.00000
Bacillus filamentosus	1402861	S	28	-28	0	0.00000
Bacillus thermoamylovorans	35841	S	24	-24	0	0.00000
Bacillus dafuensis	1742359	S	23	-23	0	0.00000
Bacillus glycinifermentans	1664069	S	22	-22	0	0.00000
Bacillus horikoshii	79883	S	20	-20	0	0.00000
Bacillus freudenreichii	1783501	S	19	-19	0	0.00000
Bacillus methanolicus	1471	S	19	-19	0	0.00000
Bacillus weihaiensis	1547283	S	19	-19	0	0.00000
Bacillus smithii	1479	S	17	-17	0	0.00000
Bacillus ciccensis	1670641	S	17	-17	0	0.00000
Bacillus beveridgei	632773	S	15	-15	0	0.00000
Bacillus gobiensis	1441095	S	14	-14	0	0.00000
Bacillus altitudinis	293387	S	10	-10	0	0.00000
Bacillus cellulosilyticus	1413	S	11	-11	0	0.00000
Bacillus lentus	1467	S	10	-10	0	0.00000
Geobacillus sp. E263	391290	S	18	-18	0	0.00000
Geobacillus sp. 44B	1963023	S	11	-11	0	0.00000
Geobacillus subterraneus	129338	S	20	-20	0	0.00000
Virgibacillus sp. MSP4-1	2700081	S	18	-18	0	0.00000
Virgibacillus sp. 6R	1911587	S	17	-17	0	0.00000
Virgibacillus sp. Bac330	2419841	S	11	-11	0	0.00000
Virgibacillus sp. Bac332	2419842	S	11	-11	0	0.00000
Virgibacillus halodenitrificans	1482	S	16	-16	0	0.00000
Lysinibacillus sp. 2017	2169540	S	17	-17	0	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	10	-10	0	0.00000
Lysinibacillus timonensis	2086577	S	23	-23	0	0.00000
Oceanobacillus iheyensis	182710	S	28	-28	0	0.00000
Oceanobacillus kimchii	746691	S	28	-28	0	0.00000
Oceanobacillus sp. 160	2052660	S	26	-26	0	0.00000
Peribacillus muralis	264697	S	31	-31	0	0.00000
Peribacillus asahii	228899	S	20	-20	0	0.00000
Peribacillus butanolivorans	421767	S	13	-13	0	0.00000
Alkalihalobacillus clausii	79880	S	19	-19	0	0.00000
Alkalihalobacillus krulwichiae	199441	S	18	-18	0	0.00000
Alkalihalobacillus pseudofirmus	79885	S	10	-10	0	0.00000
Alkalihalobacillus halodurans	86665	S	10	-10	0	0.00000
Cytobacillus oceanisediminis	665099	S	39	-39	0	0.00000
Cytobacillus kochii	859143	S	24	-24	0	0.00000
Fictibacillus arsenicus	255247	S	32	-32	0	0.00000
Fictibacillus phosphorivorans	1221500	S	16	-16	0	0.00000
Terribacillus goriensis	386490	S	41	-41	0	0.00000
Metabacillus sp. KUDC1714	2745198	S	25	-25	0	0.00000
Metabacillus litoralis	152268	S	14	-14	0	0.00000
Halobacillus litoralis	45668	S	18	-18	0	0.00000
Halobacillus mangrovi	402384	S	16	-16	0	0.00000
Mesobacillus foraminis	279826	S	23	-23	0	0.00000
Anoxybacillus caldiproteolyticus	247480	S	12	-12	0	0.00000
Lentibacillus sp. CBA3610	2518176	S	17	-17	0	0.00000
Lentibacillus amyloliquefaciens	1472767	S	13	-13	0	0.00000
Salicibibacter halophilus	2502791	S	15	-15	0	0.00000
Salicibibacter kimchii	2099786	S	10	-10	0	0.00000
Neobacillus mesonae	1193713	S	23	-23	0	0.00000
Psychrobacillus glaciei	2283160	S	18	-18	0	0.00000
Pontibacillus sp. HMF3514	2692425	S	19	-19	0	0.00000
Pradoshia sp. D12	2651284	S	17	-17	0	0.00000
Amphibacillus xylanus	1449	S	16	-16	0	0.00000
Salimicrobium jeotgali	1230341	S	15	-15	0	0.00000
Anaerobacillus isosaccharinicus	1532552	S	15	-15	0	0.00000
Aeribacillus pallidus	33936	S	13	-13	0	0.00000
Gracilibacillus sp. SCU50	2663022	S	12	-12	0	0.00000
Paraliobacillus sp. X-1125	2213194	S	11	-11	0	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	54	-54	0	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	44	-44	0	0.00000
Paenibacillus sp. CAA11	1532905	S	39	-39	0	0.00000
Paenibacillus sp. PAMC21692	2762320	S	36	-36	0	0.00000
Paenibacillus sp. JDR-2	324057	S	33	-33	0	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	33	-33	0	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	32	-32	0	0.00000
Paenibacillus sp. E222	2748863	S	28	-28	0	0.00000
Paenibacillus sp. HB172198	2565926	S	23	-23	0	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	23	-23	0	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	22	-22	0	0.00000
Paenibacillus sp. 32O-W	1695218	S	21	-21	0	0.00000
Paenibacillus sp. BIHB4019	1870819	S	19	-19	0	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	19	-19	0	0.00000
Paenibacillus sp. IHB B 3084	867076	S	18	-18	0	0.00000
Paenibacillus sp. JZ16	1906272	S	17	-17	0	0.00000
Paenibacillus sp. RUD330	2023772	S	16	-16	0	0.00000
Paenibacillus sp. B01	2660554	S	16	-16	0	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	13	-13	0	0.00000
Paenibacillus sp. DCT19	2211212	S	13	-13	0	0.00000
Paenibacillus sp. UniB2	2726185	S	13	-13	0	0.00000
Paenibacillus sp. 37	2607911	S	12	-12	0	0.00000
Paenibacillus durus	44251	S	146	-146	0	0.00000
Paenibacillus donghaensis	414771	S	77	-77	0	0.00000
Paenibacillus beijingensis	1126833	S	50	-50	0	0.00000
Paenibacillus barcinonensis	198119	S	47	-47	0	0.00000
Paenibacillus naphthalenovorans	162209	S	41	-41	0	0.00000
Paenibacillus guangzhouensis	1473112	S	40	-40	0	0.00000
Paenibacillus chitinolyticus	79263	S	38	-38	0	0.00000
Paenibacillus bovis	1616788	S	37	-37	0	0.00000
Paenibacillus xylanilyticus	248903	S	35	-35	0	0.00000
Paenibacillus polymyxa	1406	S	34	-34	0	0.00000
Paenibacillus mucilaginosus	61624	S	31	-31	0	0.00000
Paenibacillus borealis	160799	S	31	-31	0	0.00000
Paenibacillus thiaminolyticus	49283	S	29	-29	0	0.00000
Paenibacillus larvae	1464	S	29	-29	0	0.00000
Paenibacillus ihbetae	1870820	S	28	-28	0	0.00000
Paenibacillus lutimineralis	2707005	S	27	-27	0	0.00000
Paenibacillus psychroresistens	1778678	S	26	-26	0	0.00000
Paenibacillus baekrokdamisoli	1712516	S	24	-24	0	0.00000
Paenibacillus sabinae	365617	S	24	-24	0	0.00000
Paenibacillus alvei	44250	S	24	-24	0	0.00000
Paenibacillus rhizovicinus	2704463	S	23	-23	0	0.00000
Paenibacillus lautus	1401	S	22	-22	0	0.00000
Paenibacillus odorifer	189426	S	22	-22	0	0.00000
Paenibacillus terrae	159743	S	22	-22	0	0.00000
Paenibacillus yonginensis	1462996	S	22	-22	0	0.00000
Paenibacillus cellulositrophicus	562959	S	21	-21	0	0.00000
Paenibacillus lycopersici	2704462	S	21	-21	0	0.00000
Paenibacillus brasilensis	128574	S	21	-21	0	0.00000
Paenibacillus riograndensis	483937	S	20	-20	0	0.00000
Paenibacillus protaetiae	2509456	S	17	-17	0	0.00000
Paenibacillus crassostreae	1763538	S	17	-17	0	0.00000
Paenibacillus peoriae	59893	S	16	-16	0	0.00000
Paenibacillus antarcticus	253703	S	16	-16	0	0.00000
Paenibacillus stellifer	169760	S	16	-16	0	0.00000
Paenibacillus albus	2495582	S	14	-14	0	0.00000
Paenibacillus cellulosilyticus	375489	S	14	-14	0	0.00000
Paenibacillus lentus	1338368	S	12	-12	0	0.00000
Paenibacillus physcomitrellae	1619311	S	11	-11	0	0.00000
Paenibacillus jilunlii	682956	S	11	-11	0	0.00000
Brevibacillus brevis	1393	S	65	-65	0	0.00000
Brevibacillus laterosporus	1465	S	29	-29	0	0.00000
Brevibacillus sp. SCSIO 07484	2496837	S	15	-15	0	0.00000
Brevibacillus agri	51101	S	11	-11	0	0.00000
Cohnella sp. MFER-1	2728023	S	23	-23	0	0.00000
Cohnella abietis	2507935	S	14	-14	0	0.00000
Aneurinibacillus sp. XH2	1450761	S	18	-18	0	0.00000
Aneurinibacillus soli	1500254	S	16	-16	0	0.00000
Saccharibacillus brassicae	2583377	S	30	-30	0	0.00000
Thermobacillus composti	377615	S	12	-12	0	0.00000
Sporosarcina ureae	1571	S	462	-462	0	0.00000
Sporosarcina sp. P37	1930546	S	16	-16	0	0.00000
Sporosarcina sp. PTS2304	2283194	S	10	-10	0	0.00000
Planococcus sp. MB-3u-03	2058136	S	179	-179	0	0.00000
Planococcus donghaensis	414778	S	21	-21	0	0.00000
Planococcus halocryophilus	1215089	S	18	-18	0	0.00000
Planococcus antarcticus	161360	S	12	-12	0	0.00000
Planococcus rifietoensis	200991	S	12	-12	0	0.00000
Jeotgalibacillus malaysiensis	1508404	S	41	-41	0	0.00000
Solibacillus silvestris	76853	S	16	-16	0	0.00000
Solibacillus sp. R5-41	2048654	S	16	-16	0	0.00000
Planomicrobium glaciei	459472	S	25	-25	0	0.00000
Rummeliibacillus stabekisii	241244	S	23	-23	0	0.00000
Paenisporosarcina sp. K2R23-3	2320858	S	12	-12	0	0.00000
Kurthia sp. 11kri321	1750719	S	12	-12	0	0.00000
Viridibacillus sp. JNUCC-6	2779527	S	18	-18	0	0.00000
Ureibacillus thermosphaericus	51173	S	13	-13	0	0.00000
Listeria monocytogenes	1639	S	68	-68	0	0.00000
Listeria weihenstephanensis	1006155	S	32	-32	0	0.00000
Listeria ivanovii	1638	S	20	-20	0	0.00000
Listeria grayi	1641	S	15	-15	0	0.00000
Listeria welshimeri	1643	S	13	-13	0	0.00000
Listeria innocua	1642	S	11	-11	0	0.00000
Listeria seeligeri	1640	S	10	-10	0	0.00000
Brochothrix thermosphacta	2756	S	22	-22	0	0.00000
Exiguobacterium sp. Helios	2735868	S	15	-15	0	0.00000
Exiguobacterium sp. N4-1P	2051906	S	14	-14	0	0.00000
Exiguobacterium mexicanum	340146	S	17	-17	0	0.00000
Gemella sp. oral taxon 928	1785995	S	11	-11	0	0.00000
Gemella haemolysans	1379	S	23	-23	0	0.00000
Gemella sanguinis	84135	S	22	-22	0	0.00000
Gemella morbillorum	29391	S	16	-16	0	0.00000
Tumebacillus avium	1903704	S	24	-24	0	0.00000
Kyrpidia spormannii	2055160	S	17	-17	0	0.00000
Alicyclobacillus acidocaldarius	405212	S	16	-16	0	0.00000
Kroppenstedtia pulmonis	1380685	S	17	-17	0	0.00000
Kroppenstedtia eburnea	714067	S	12	-12	0	0.00000
Staphylospora marina	2490858	S	19	-19	0	0.00000
Thermoactinomyces vulgaris	2026	S	12	-12	0	0.00000
Novibacillus thermophilus	1471761	S	11	-11	0	0.00000
Sporolactobacillus terrae	269673	S	22	-22	0	0.00000
Enterococcus faecium	1352	S	7407	-7407	0	0.00000
Enterococcus sp. FDAARGOS_553	2420313	S	290	-290	0	0.00000
Enterococcus avium	33945	S	139	-139	0	0.00000
Enterococcus faecalis	1351	S	65	-65	0	0.00000
Enterococcus saigonensis	1805431	S	65	-65	0	0.00000
Enterococcus mundtii	53346	S	28	-28	0	0.00000
Enterococcus thailandicus	417368	S	28	-28	0	0.00000
Enterococcus cecorum	44008	S	23	-23	0	0.00000
Enterococcus gilvus	160453	S	13	-13	0	0.00000
Enterococcus wangshanyuanii	2005703	S	12	-12	0	0.00000
Enterococcus durans	53345	S	10	-10	0	0.00000
Vagococcus sp. HDW17B	2714947	S	18	-18	0	0.00000
Vagococcus sp. HDW17A	2714946	S	14	-14	0	0.00000
Vagococcus carniphilus	218144	S	13	-13	0	0.00000
Vagococcus penaei	633807	S	13	-13	0	0.00000
Tetragenococcus halophilus	51669	S	28	-28	0	0.00000
Melissococcus plutonius	33970	S	16	-16	0	0.00000
Streptococcus suis	1307	S	947	-947	0	0.00000
Streptococcus salivarius	1304	S	716	-716	0	0.00000
Streptococcus sp. HSISM1	1316408	S	82	-82	0	0.00000
Streptococcus sp. LPB0220	2610896	S	52	-52	0	0.00000
Streptococcus sp. oral taxon 061	712623	S	51	-51	0	0.00000
Streptococcus sp. FDAARGOS_192	1839799	S	39	-39	0	0.00000
Streptococcus sp. oral taxon 431	712633	S	25	-25	0	0.00000
Streptococcus sp. A12	1759399	S	23	-23	0	0.00000
Streptococcus sp. 116-D4	2598453	S	16	-16	0	0.00000
Streptococcus sp. HSISS3	1316412	S	12	-12	0	0.00000
Streptococcus sp. Z15	2173853	S	11	-11	0	0.00000
Streptococcus sp. I-P16	1156433	S	10	-10	0	0.00000
Streptococcus agalactiae	1311	S	347	-347	0	0.00000
Streptococcus pyogenes	1314	S	291	-291	0	0.00000
Streptococcus parasanguinis	1318	S	108	-108	0	0.00000
Streptococcus thermophilus	1308	S	101	-101	0	0.00000
Streptococcus sanguinis	1305	S	91	-91	0	0.00000
Streptococcus mitis	28037	S	91	-91	0	0.00000
Streptococcus canis	1329	S	90	-90	0	0.00000
Streptococcus equinus	1335	S	77	-77	0	0.00000
Streptococcus pasteurianus	197614	S	76	-76	0	0.00000
Streptococcus intermedius	1338	S	45	-45	0	0.00000
Streptococcus anginosus	1328	S	15	-15	0	0.00000
Streptococcus equi	1336	S	49	-49	0	0.00000
Streptococcus dysgalactiae	1334	S	10	-10	0	0.00000
Streptococcus pneumoniae	1313	S	48	-48	0	0.00000
Streptococcus oralis	1303	S	33	-33	0	0.00000
Streptococcus gordonii	1302	S	32	-32	0	0.00000
Streptococcus mutans	1309	S	30	-30	0	0.00000
Streptococcus lutetiensis	150055	S	28	-28	0	0.00000
Streptococcus porcinus	1340	S	28	-28	0	0.00000
Streptococcus ferus	1345	S	27	-27	0	0.00000
Streptococcus respiraculi	2021971	S	27	-27	0	0.00000
Streptococcus cristatus	45634	S	22	-22	0	0.00000
Streptococcus halotolerans	1814128	S	22	-22	0	0.00000
Streptococcus australis	113107	S	19	-19	0	0.00000
Streptococcus merionis	400065	S	18	-18	0	0.00000
Streptococcus pluranimalium	82348	S	18	-18	0	0.00000
Streptococcus urinalis	149016	S	15	-15	0	0.00000
Streptococcus ratti	1341	S	14	-14	0	0.00000
Streptococcus gwangjuense	1433513	S	13	-13	0	0.00000
Streptococcus parauberis	1348	S	13	-13	0	0.00000
Streptococcus vestibularis	1343	S	12	-12	0	0.00000
Streptococcus sobrinus	1310	S	10	-10	0	0.00000
Streptococcus gallolyticus	315405	S	10	-10	0	0.00000
Lactococcus lactis	1358	S	635	-635	0	0.00000
Lactococcus raffinolactis	1366	S	20	-20	0	0.00000
Lactococcus piscium	1364	S	13	-13	0	0.00000
Lactococcus petauri	1940789	S	12	-12	0	0.00000
Lactobacillus johnsonii	33959	S	42	-42	0	0.00000
Lactobacillus sp. BHWM-4	2419772	S	13	-13	0	0.00000
Lactobacillus delbrueckii	1584	S	26	-26	0	0.00000
Lactobacillus jensenii	109790	S	19	-19	0	0.00000
Lactobacillus iners	147802	S	17	-17	0	0.00000
Lactobacillus crispatus	47770	S	16	-16	0	0.00000
Lactobacillus terrae	2269374	S	14	-14	0	0.00000
Lactobacillus apis	303541	S	14	-14	0	0.00000
Lactobacillus amylovorus	1604	S	13	-13	0	0.00000
Lactobacillus dextrinicus	51664	S	13	-13	0	0.00000
Lactobacillus acidophilus	1579	S	11	-11	0	0.00000
Ligilactobacillus ruminis	1623	S	60	-60	0	0.00000
Ligilactobacillus salivarius	1624	S	35	-35	0	0.00000
Lactobacillus murinus	1622	S	19	-19	0	0.00000
Ligilactobacillus agilis	1601	S	17	-17	0	0.00000
Lactobacillus saerimneri	228229	S	13	-13	0	0.00000
Limosilactobacillus reuteri	1598	S	42	-42	0	0.00000
Lactobacillus mucosae	97478	S	24	-24	0	0.00000
Lactobacillus vaginalis	1633	S	14	-14	0	0.00000
Lactobacillus pontis	35787	S	14	-14	0	0.00000
Lactiplantibacillus plantarum	1590	S	75	-75	0	0.00000
Lactobacillus pentosus	1589	S	18	-18	0	0.00000
Lactobacillus zhachilii	2304606	S	37	-37	0	0.00000
Lactobacillus casei	1582	S	20	-20	0	0.00000
Lactobacillus manihotivorans	88233	S	11	-11	0	0.00000
Lacticaseibacillus paracasei	1597	S	10	-10	0	0.00000
Lactobacillus hordei	468911	S	25	-25	0	0.00000
Liquorilactobacillus nagelii	82688	S	11	-11	0	0.00000
Lactobacillus suantsaii	2292255	S	23	-23	0	0.00000
Lactobacillus parabuchneri	152331	S	11	-11	0	0.00000
Lactobacillus coryniformis	1610	S	14	-14	0	0.00000
Lactobacillus bifermentans	1607	S	10	-10	0	0.00000
Lactobacillus fructivorans	1614	S	12	-12	0	0.00000
Lactobacillus sanfranciscensis	1625	S	11	-11	0	0.00000
Pediococcus pentosaceus	1255	S	14	-14	0	0.00000
Lactobacillus oligofermentans	293371	S	10	-10	0	0.00000
Amylolactobacillus amylophilus	1603	S	14	-14	0	0.00000
Acetilactobacillus jinshanensis	1720083	S	13	-13	0	0.00000
Leuconostoc gelidum	1244	S	23	-23	0	0.00000
Weissella hellenica	46256	S	13	-13	0	0.00000
Weissella cibaria	137591	S	10	-10	0	0.00000
Oenococcus oeni	1247	S	31	-31	0	0.00000
Oenococcus kitaharae	336988	S	13	-13	0	0.00000
Carnobacterium maltaromaticum	2751	S	20	-20	0	0.00000
Marinilactibacillus sp. 15R	1911586	S	24	-24	0	0.00000
Dolosigranulum pigrum	29394	S	13	-13	0	0.00000
Aerococcus christensenii	87541	S	12	-12	0	0.00000
Abiotrophia defectiva	46125	S	25	-25	0	0.00000
Suicoccus acidiformans	2036206	S	24	-24	0	0.00000
Erysipelatoclostridium ramosum	1547	S	6354	-6354	0	0.00000
[Clostridium] innocuum	1522	S	2191	-2191	0	0.00000
Faecalitalea cylindroides	39483	S	6699	-6699	0	0.00000
Longibaculum sp. KGMB06250	2584943	S	3395	-3395	0	0.00000
Amedibacterium intestinale	2583452	S	643	-643	0	0.00000
Intestinibaculum porci	2487118	S	125	-125	0	0.00000
Turicibacter sp. H121	1712675	S	61	-61	0	0.00000
Turicibacter sanguinis	154288	S	24	-24	0	0.00000
Erysipelothrix sp. HDW6A	2714928	S	13	-13	0	0.00000
Erysipelothrix larvae	1514105	S	18	-18	0	0.00000
Erysipelothrix inopinata	225084	S	14	-14	0	0.00000
Erysipelothrix rhusiopathiae	1648	S	13	-13	0	0.00000
Faecalibaculum rodentium	1702221	S	64	-64	0	0.00000
Veillonella sp. T1-7	2682456	S	3033	-3033	0	0.00000
Veillonella atypica	39777	S	1691	-1691	0	0.00000
Veillonella dispar	39778	S	1122	-1122	0	0.00000
Veillonella parvula	29466	S	733	-733	0	0.00000
Veillonella rodentium	248315	S	88	-88	0	0.00000
Megasphaera elsdenii	907	S	63	-63	0	0.00000
Megasphaera stantonii	2144175	S	53	-53	0	0.00000
Dialister pneumosintes	39950	S	37	-37	0	0.00000
Selenomonas sp. oral taxon 920	1884263	S	21	-21	0	0.00000
Selenomonas sp. oral taxon 478	712538	S	16	-16	0	0.00000
Selenomonas sp. oral taxon 126	712528	S	11	-11	0	0.00000
Selenomonas ruminantium	971	S	59	-59	0	0.00000
Selenomonas sputigena	69823	S	56	-56	0	0.00000
Megamonas hypermegale	158847	S	56	-56	0	0.00000
Megamonas funiformis	437897	S	48	-48	0	0.00000
Pectinatus frisingensis	865	S	22	-22	0	0.00000
Pelosinus fermentans	365349	S	28	-28	0	0.00000
Pelosinus sp. UFO1	484770	S	23	-23	0	0.00000
Sporomusa termitida	2377	S	27	-27	0	0.00000
Methylomusa anaerophila	1930071	S	19	-19	0	0.00000
Acidaminococcus fermentans	905	S	70	-70	0	0.00000
Acidaminococcus intestini	187327	S	35	-35	0	0.00000
Phascolarctobacterium faecium	33025	S	48	-48	0	0.00000
Anaerococcus prevotii	33034	S	63	-63	0	0.00000
Anaerococcus mediterraneensis	1870984	S	13	-13	0	0.00000
Peptoniphilus harei	54005	S	32	-32	0	0.00000
Peptoniphilus ivorii	54006	S	19	-19	0	0.00000
Peptoniphilus sp. ING2-D1G	1912856	S	16	-16	0	0.00000
Finegoldia magna	1260	S	57	-57	0	0.00000
Murdochiella vaginalis	1852373	S	50	-50	0	0.00000
Parvimonas micra	33033	S	17	-17	0	0.00000
Tissierellia sp. JN-28	2507161	S	40	-40	0	0.00000
Gudongella oleilytica	1582259	S	39	-39	0	0.00000
Gottschalkia acidurici	1556	S	38	-38	0	0.00000
Ezakiella massiliensis	1852374	S	13	-13	0	0.00000
Ndongobacter massiliensis	1871025	S	15	-15	0	0.00000
Bifidobacterium longum	216816	S	42215	-42215	0	0.00000
Bifidobacterium bifidum	1681	S	13872	-13872	0	0.00000
Bifidobacterium breve	1685	S	10217	-10217	0	0.00000
Bifidobacterium catenulatum	1686	S	339	-339	0	0.00000
Bifidobacterium adolescentis	1680	S	177	-177	0	0.00000
Bifidobacterium pseudocatenulatum	28026	S	90	-90	0	0.00000
Bifidobacterium thermophilum	33905	S	63	-63	0	0.00000
Bifidobacterium scardovii	158787	S	38	-38	0	0.00000
Bifidobacterium angulatum	1683	S	33	-33	0	0.00000
Bifidobacterium animalis	28025	S	23	-23	0	0.00000
Bifidobacterium dentium	1689	S	17	-17	0	0.00000
Bifidobacterium pseudolongum	1694	S	13	-13	0	0.00000
Bifidobacterium choerinum	35760	S	13	-13	0	0.00000
Bifidobacterium lemurum	1603886	S	13	-13	0	0.00000
Bifidobacterium eulemuris	1765219	S	13	-13	0	0.00000
Bifidobacterium subtile	77635	S	12	-12	0	0.00000
Gardnerella vaginalis	2702	S	15	-15	0	0.00000
Curtobacterium sp. Csp2	2495430	S	19997	-19997	0	0.00000
Microbacterium sp. XT11	367477	S	12	-12	0	0.00000
Microbacterium oleivorans	273677	S	18	-18	0	0.00000
Microbacterium amylolyticum	936337	S	13	-13	0	0.00000
Microbacterium lemovicicum	1072463	S	10	-10	0	0.00000
Candidatus Aquiluna sp. UB-MaderosW2red	1855377	S	13	-13	0	0.00000
Glaciihabitans sp. INWT7	2596912	S	16	-16	0	0.00000
Herbiconiux sp. SALV-R1	2735133	S	13	-13	0	0.00000
Rothia mucilaginosa	43675	S	145	-145	0	0.00000
Rothia aeria	172042	S	16	-16	0	0.00000
Rothia dentocariosa	2047	S	10	-10	0	0.00000
Arthrobacter sp. TES	2774874	S	16	-16	0	0.00000
Arthrobacter alpinus	656366	S	11	-11	0	0.00000
Arthrobacter citreus	1670	S	10	-10	0	0.00000
Kocuria palustris	71999	S	11	-11	0	0.00000
Brachybacterium avium	2017485	S	37	-37	0	0.00000
Brevibacterium aurantiacum	273384	S	12	-12	0	0.00000
Streptomyces sp. ICC1	2099583	S	3201	-3201	0	0.00000
Streptomyces sp. ICC4	2099584	S	983	-983	0	0.00000
Streptomyces sp. NHF165	2175864	S	16	-16	0	0.00000
Streptomyces sp. SM18	1736046	S	11	-11	0	0.00000
Streptomyces venezuelae	54571	S	23	-23	0	0.00000
Streptomyces seoulensis	73044	S	21	-21	0	0.00000
Streptomyces kanamyceticus	1967	S	20	-20	0	0.00000
Streptomyces dengpaensis	2049881	S	16	-16	0	0.00000
Streptomyces olivoreticuli	68246	S	15	-15	0	0.00000
Streptomyces griseorubiginosus	67304	S	13	-13	0	0.00000
Streptomyces hygroscopicus	1912	S	11	-11	0	0.00000
Streptomyces griseoviridis	45398	S	11	-11	0	0.00000
Streptomyces phaeolivaceus	2653200	S	10	-10	0	0.00000
Streptomyces paludis	2282738	S	10	-10	0	0.00000
Mycobacterium chimaera	222805	S	38	-38	0	0.00000
Mycobacterium branderi	43348	S	14	-14	0	0.00000
Mycobacterium conspicuum	44010	S	11	-11	0	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	13	-13	0	0.00000
Mycolicibacterium chubuense	1800	S	10	-10	0	0.00000
Hoyosella subflava	639313	S	40	-40	0	0.00000
Mycobacteroides abscessus	36809	S	21	-21	0	0.00000
Corynebacterium sp. 23H37-10	2684406	S	12	-12	0	0.00000
Corynebacterium provencense	1737425	S	21	-21	0	0.00000
Corynebacterium diphtheriae	1717	S	18	-18	0	0.00000
Corynebacterium ulcerans	65058	S	15	-15	0	0.00000
Corynebacterium kroppenstedtii	161879	S	14	-14	0	0.00000
Corynebacterium striatum	43770	S	13	-13	0	0.00000
Corynebacterium endometrii	2488819	S	10	-10	0	0.00000
Corynebacterium uterequi	1072256	S	10	-10	0	0.00000
Rhodococcus hoagii	43767	S	13	-13	0	0.00000
Nocardia terpenica	455432	S	24	-24	0	0.00000
Nocardia sp. CS682	1047172	S	10	-10	0	0.00000
Nocardia brasiliensis	37326	S	10	-10	0	0.00000
Gordonia polyisoprenivorans	84595	S	50	-50	0	0.00000
Schaalia odontolytica	1660	S	160	-160	0	0.00000
Schaalia meyeri	52773	S	19	-19	0	0.00000
Schaalia cardiffensis	181487	S	10	-10	0	0.00000
Actinomyces sp. zg-325	2737173	S	25	-25	0	0.00000
Actinomyces pacaensis	1852377	S	44	-44	0	0.00000
Trueperella pyogenes	1661	S	15	-15	0	0.00000
Actinobaculum sp. 313	2495645	S	11	-11	0	0.00000
Actinotignum schaalii	59505	S	10	-10	0	0.00000
Cutibacterium acnes	1747	S	122	-122	0	0.00000
Microlunatus sp. Gsoil 973	2672569	S	11	-11	0	0.00000
Propionimicrobium sp. Marseille-P3275	1871034	S	18	-18	0	0.00000
Nocardioides sp. S-1144	2582905	S	20	-20	0	0.00000
Aeromicrobium sp. zg-629	2663859	S	11	-11	0	0.00000
Plantactinospora sp. BB1	2071627	S	26	-26	0	0.00000
Verrucosispora maris	1003110	S	23	-23	0	0.00000
Allokutzneria albata	211114	S	16	-16	0	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	13	-13	0	0.00000
Thermomonospora curvata	2020	S	16	-16	0	0.00000
Nocardiopsis dassonvillei	2014	S	13	-13	0	0.00000
Streptomonospora sp. M2	2498135	S	13	-13	0	0.00000
Frankia inefficax	298654	S	13	-13	0	0.00000
