name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alcaligenes faecalis	511	S	13	-13	0	0.00000
Thauera sp. MZ1T	85643	S	33	-33	0	0.00000
Ensifer adhaerens	106592	S	10	-10	0	0.00000
Komagataeibacter rhaeticus	215221	S	13	-13	0	0.00000
Desulfovibrio fairfieldensis	44742	S	24	-24	0	0.00000
Sorangium cellulosum	56	S	10	-10	0	0.00000
Campylobacter concisus	199	S	29	-29	0	0.00000
Acidithiobacillus sp. 'AMD consortium'	2614801	S	38	-38	0	0.00000
Bacteroides fragilis	817	S	3178	-3178	0	0.00000
Bacteroides ovatus	28116	S	1971	-1971	0	0.00000
Bacteroides thetaiotaomicron	818	S	921	-921	0	0.00000
Bacteroides uniformis	820	S	620	-620	0	0.00000
Bacteroides sp. HF-5141	2650158	S	72	-72	0	0.00000
Bacteroides sp. M10	2763022	S	68	-68	0	0.00000
Bacteroides sp. HF-5287	2650157	S	51	-51	0	0.00000
Bacteroides sp. HF-162	2785531	S	50	-50	0	0.00000
Bacteroides sp. A1C1	2528203	S	49	-49	0	0.00000
Bacteroides sp. CACC 737	2755405	S	46	-46	0	0.00000
Bacteroides sp. CBA7301	2715212	S	19	-19	0	0.00000
Bacteroides cellulosilyticus	246787	S	328	-328	0	0.00000
Bacteroides caccae	47678	S	239	-239	0	0.00000
Bacteroides xylanisolvens	371601	S	88	-88	0	0.00000
Bacteroides intestinalis	329854	S	39	-39	0	0.00000
Bacteroides caecimuris	1796613	S	28	-28	0	0.00000
Bacteroides helcogenes	290053	S	12	-12	0	0.00000
Phocaeicola dorei	357276	S	3127	-3127	0	0.00000
Phocaeicola vulgatus	821	S	1152	-1152	0	0.00000
Parabacteroides distasonis	823	S	407	-407	0	0.00000
Parabacteroides sp. CT06	2025876	S	13	-13	0	0.00000
Alistipes onderdonkii	328813	S	132	-132	0	0.00000
Alistipes communis	2585118	S	41	-41	0	0.00000
Alistipes finegoldii	214856	S	30	-30	0	0.00000
Alistipes shahii	328814	S	27	-27	0	0.00000
Alistipes dispar	2585119	S	13	-13	0	0.00000
Alistipes indistinctus	626932	S	11	-11	0	0.00000
Prevotella intermedia	28131	S	12	-12	0	0.00000
Prevotella dentalis	52227	S	12	-12	0	0.00000
Paraprevotella xylaniphila	454155	S	24	-24	0	0.00000
Odoribacter splanchnicus	28118	S	45	-45	0	0.00000
Barnesiella viscericola	397865	S	11	-11	0	0.00000
Flavobacterium columnare	996	S	11	-11	0	0.00000
Cloacibacterium normanense	237258	S	17	-17	0	0.00000
Flavisolibacter sp. 17J28-1	2502779	S	12	-12	0	0.00000
Akkermansia muciniphila	239935	S	321	-321	0	0.00000
Rubinisphaera brasiliensis	119	S	62	-62	0	0.00000
Candidatus Nanosynbacter lyticus	2093824	S	75	-75	0	0.00000
Nitrospira sp. KM1	1936990	S	14	-14	0	0.00000
Homo sapiens	9606	S	2804	-2804	0	0.00000
Sulfolobus acidocaldarius	2285	S	37	-37	0	0.00000
Enterococcus phage EFC-1	1486428	S	114	1	115	0.62500
Enterococcus phage vB_EfaS_IME197	1747326	S	51	3	54	0.29348
Lactobacillus phage Lrm1	496874	S	14	0	14	0.07609
