name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus nenjiangensis	1296540	S	12	-12	0	0.00000
Lactobacillus harbinensis	304207	S	28	-28	0	0.00000
Lactobacillus zymae	267363	S	10	-10	0	0.00000
Carnobacterium sp. 17-4	208596	S	26	-26	0	0.00000
Carnobacterium sp. CP1	1564681	S	14	-14	0	0.00000
Carnobacterium maltaromaticum	2751	S	16	-16	0	0.00000
Carnobacterium divergens	2748	S	13	-13	0	0.00000
Jeotgalibaca porci	1868793	S	12	-12	0	0.00000
Jeotgalibaca dankookensis	708126	S	11	-11	0	0.00000
Jeotgalibaca arthritidis	1868794	S	11	-11	0	0.00000
Jeotgalibaca ciconiae	2496265	S	11	-11	0	0.00000
Dolosigranulum pigrum	29394	S	18	-18	0	0.00000
Marinilactibacillus sp. 15R	1911586	S	10	-10	0	0.00000
Oenococcus kitaharae	336988	S	11	-11	0	0.00000
Aerococcus christensenii	87541	S	15	-15	0	0.00000
Aerococcus sanguinicola	119206	S	11	-11	0	0.00000
Abiotrophia defectiva	46125	S	32	-32	0	0.00000
Faecalibacterium prausnitzii	853	S	287939	-287939	0	0.00000
Flavonifractor plautii	292800	S	55151	-55151	0	0.00000
Ruthenibacterium lactatiformans	1550024	S	34742	-34742	0	0.00000
Ruminococcus sp. JE7A12	2564099	S	1274	-1274	0	0.00000
Ruminococcus bicirculans	1160721	S	974	-974	0	0.00000
Ruminococcus champanellensis	1161942	S	526	-526	0	0.00000
Ruminococcus albus	1264	S	311	-311	0	0.00000
Acutalibacter muris	1796620	S	960	-960	0	0.00000
Caproiciproducens sp. 7D4C2	2721621	S	277	-277	0	0.00000
Caproiciproducens sp. NJN-50	2507162	S	198	-198	0	0.00000
Ethanoligenens harbinense	253239	S	236	-236	0	0.00000
Anaerostipes hadrus	649756	S	65430	-65430	0	0.00000
Anaerostipes caccae	105841	S	583	-583	0	0.00000
Anaerostipes rhamnosivorans	1229621	S	548	-548	0	0.00000
Blautia sp. SC05B48	2479767	S	55611	-55611	0	0.00000
Blautia sp. LZLJ-3	2779518	S	761	-761	0	0.00000
Blautia sp. YL58	1796616	S	11	-11	0	0.00000
Blautia producta	33035	S	2476	-2476	0	0.00000
Blautia argi	1912897	S	1885	-1885	0	0.00000
Blautia hansenii	1322	S	1494	-1494	0	0.00000
Roseburia hominis	301301	S	21355	-21355	0	0.00000
Roseburia intestinalis	166486	S	14159	-14159	0	0.00000
Anaerobutyricum hallii	39488	S	30940	-30940	0	0.00000
[Clostridium] scindens	29347	S	4009	-4009	0	0.00000
Lachnoclostridium phocaeense	1871021	S	2032	-2032	0	0.00000
Lachnoclostridium sp. YL32	1834196	S	1650	-1650	0	0.00000
[Clostridium] hylemonae	89153	S	856	-856	0	0.00000
Lachnoclostridium phytofermentans	66219	S	299	-299	0	0.00000
Enterocloster bolteae	208479	S	5460	-5460	0	0.00000
Enterocloster clostridioformis	1531	S	2712	-2712	0	0.00000
[Ruminococcus] gnavus	33038	S	7300	-7300	0	0.00000
Lachnospira eligens	39485	S	2571	-2571	0	0.00000
Butyrivibrio fibrisolvens	831	S	517	-517	0	0.00000
Butyrivibrio proteoclasticus	43305	S	386	-386	0	0.00000
Butyrivibrio hungatei	185008	S	350	-350	0	0.00000
Lacrimispora saccharolytica	84030	S	653	-653	0	0.00000
Lacrimispora sphenoides	29370	S	481	-481	0	0.00000
Anaerocolumna sp. CTTW	2736602	S	336	-336	0	0.00000
Anaerocolumna sp. CBA3638	2696063	S	272	-272	0	0.00000
Anaerocolumna cellulosilytica	433286	S	362	-362	0	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	540	-540	0	0.00000
Lachnoanaerobaculum umeaense	617123	S	351	-351	0	0.00000
Anaerotignum propionicum	28446	S	219	-219	0	0.00000
Herbinix luporum	1679721	S	209	-209	0	0.00000
Cellulosilyticum lentocellum	29360	S	34	-34	0	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	33	-33	0	0.00000
Oscillibacter sp. PEA192	2109687	S	7336	-7336	0	0.00000
Oscillibacter sp. NSJ-62	2763056	S	5554	-5554	0	0.00000
Oscillibacter valericigenes	351091	S	554	-554	0	0.00000
Dysosmobacter welbionis	2093857	S	3028	-3028	0	0.00000
Eubacterium sp. NSJ-61	2764325	S	10006	-10006	0	0.00000
Eubacterium maltosivorans	2041044	S	865	-865	0	0.00000
Eubacterium callanderi	53442	S	685	-685	0	0.00000
[Eubacterium] cellulosolvens	29322	S	612	-612	0	0.00000
Eubacterium limosum	1736	S	379	-379	0	0.00000
Acetobacterium sp. KB-1	2184575	S	80	-80	0	0.00000
Acetobacterium woodii	33952	S	44	-44	0	0.00000
Flintibacter sp. KGMB00164	2610895	S	3941	-3941	0	0.00000
Intestinimonas butyriciproducens	1297617	S	3362	-3362	0	0.00000
Massilistercora timonensis	2086584	S	2813	-2813	0	0.00000
Monoglobus pectinilyticus	1981510	S	378	-378	0	0.00000
Aminipila sp. JN-18	2507160	S	68	-68	0	0.00000
Aminipila sp. CBA3637	2697030	S	61	-61	0	0.00000
Aminipila butyrica	433296	S	40	-40	0	0.00000
Mogibacterium pumilum	86332	S	70	-70	0	0.00000
Mogibacterium diversum	114527	S	26	-26	0	0.00000
Thermaerobacter marianensis	73919	S	20	-20	0	0.00000
Thermaerobacter sp. FW80	2546351	S	10	-10	0	0.00000
Carboxydocella thermautotrophica	178899	S	38	-38	0	0.00000
Clostridioides difficile	1496	S	4842	-4842	0	0.00000
Romboutsia sp. CE17	2724150	S	77	-77	0	0.00000
Romboutsia ilealis	1115758	S	68	-68	0	0.00000
Romboutsia hominis	1507512	S	37	-37	0	0.00000
Filifactor alocis	143361	S	111	-111	0	0.00000
Peptacetobacter hiranonis	89152	S	60	-60	0	0.00000
Peptoclostridium acidaminophilum	1731	S	52	-52	0	0.00000
Paraclostridium bifermentans	1490	S	44	-44	0	0.00000
Paeniclostridium sordellii	1505	S	34	-34	0	0.00000
Acetoanaerobium sticklandii	1511	S	26	-26	0	0.00000
Clostridium sp. SY8519	1042156	S	731	-731	0	0.00000
Clostridium sp. BNL1100	755731	S	59	-59	0	0.00000
Clostridium sp. JN-9	2507159	S	48	-48	0	0.00000
Clostridium sp. DL-VIII	641107	S	47	-47	0	0.00000
Clostridium sp. CT4	2320868	S	42	-42	0	0.00000
Clostridium sp. AWRP	2212991	S	32	-32	0	0.00000
Clostridium sp. JN-1	2483110	S	30	-30	0	0.00000
Clostridium sp. 'deep sea'	2779445	S	25	-25	0	0.00000
Clostridium perfringens	1502	S	192	-192	0	0.00000
Clostridium botulinum	1491	S	146	-146	0	0.00000
Clostridium pasteurianum	1501	S	121	-121	0	0.00000
Clostridium butyricum	1492	S	102	-102	0	0.00000
Clostridium thermarum	1716543	S	79	-79	0	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	78	-78	0	0.00000
Clostridium kluyveri	1534	S	59	-59	0	0.00000
Clostridium saccharobutylicum	169679	S	53	-53	0	0.00000
Clostridium beijerinckii	1520	S	49	-49	0	0.00000
Clostridium bornimense	1216932	S	49	-49	0	0.00000
Clostridium estertheticum	238834	S	48	-48	0	0.00000
Clostridium tetani	1513	S	47	-47	0	0.00000
Clostridium argentinense	29341	S	46	-46	0	0.00000
Clostridium novyi	1542	S	43	-43	0	0.00000
Clostridium baratii	1561	S	43	-43	0	0.00000
Clostridium cellulovorans	1493	S	35	-35	0	0.00000
Clostridium isatidis	182773	S	35	-35	0	0.00000
Clostridium intestinale	36845	S	32	-32	0	0.00000
Clostridium carboxidivorans	217159	S	24	-24	0	0.00000
Clostridium tyrobutyricum	1519	S	20	-20	0	0.00000
Clostridium scatologenes	1548	S	20	-20	0	0.00000
Clostridium taeniosporum	394958	S	19	-19	0	0.00000
Clostridium acetobutylicum	1488	S	19	-19	0	0.00000
Clostridium formicaceticum	1497	S	19	-19	0	0.00000
Clostridium aceticum	84022	S	18	-18	0	0.00000
Clostridium septicum	1504	S	18	-18	0	0.00000
Clostridium chauvoei	46867	S	17	-17	0	0.00000
Clostridium drakei	332101	S	15	-15	0	0.00000
Clostridium fermenticellae	2068654	S	15	-15	0	0.00000
Clostridium cochlearium	1494	S	14	-14	0	0.00000
Hungatella hathewayi	154046	S	614	-614	0	0.00000
Crassaminicella sp. SY095	2599308	S	84	-84	0	0.00000
Alkaliphilus oremlandii	461876	S	37	-37	0	0.00000
Alkaliphilus metalliredigens	208226	S	19	-19	0	0.00000
Geosporobacter ferrireducens	1424294	S	56	-56	0	0.00000
Caloramator sp. E03	2576307	S	45	-45	0	0.00000
Caloranaerobacter azorensis	116090	S	43	-43	0	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	20	-20	0	0.00000
Hathewaya histolytica	1498	S	24	-24	0	0.00000
Christensenella minuta	626937	S	1012	-1012	0	0.00000
Christensenella sp. Marseille-P3954	2086585	S	376	-376	0	0.00000
Desulfotomaculum ruminis	1564	S	72	-72	0	0.00000
Desulfotomaculum nigrificans	1565	S	35	-35	0	0.00000
Desulfotomaculum reducens	59610	S	29	-29	0	0.00000
Desulfotomaculum ferrireducens	1833852	S	24	-24	0	0.00000
Desulfitobacterium hafniense	49338	S	45	-45	0	0.00000
Desulfitobacterium metallireducens	142877	S	44	-44	0	0.00000
Desulfitobacterium dichloroeliminans	233055	S	23	-23	0	0.00000
Desulfitobacterium dehalogenans	36854	S	14	-14	0	0.00000
Dehalobacter restrictus	55583	S	52	-52	0	0.00000
Desulfosporosinus meridiei	79209	S	34	-34	0	0.00000
Desulfosporosinus youngiae	339862	S	30	-30	0	0.00000
Desulfosporosinus acidiphilus	885581	S	19	-19	0	0.00000
Desulfosporosinus orientis	1563	S	12	-12	0	0.00000
Desulfofarcimen acetoxidans	58138	S	48	-48	0	0.00000
Dehalobacterium formicoaceticum	51515	S	46	-46	0	0.00000
Desulfallas gibsoniae	102134	S	41	-41	0	0.00000
Syntrophobotulus glycolicus	51197	S	34	-34	0	0.00000
Thermoanaerosceptrum fracticalcis	1712410	S	18	-18	0	0.00000
Thermincola potens	863643	S	16	-16	0	0.00000
Candidatus Desulforudis audaxviator	471827	S	11	-11	0	0.00000
Hungateiclostridium thermocellum	1515	S	83	-83	0	0.00000
Hungateiclostridium clariflavum	288965	S	80	-80	0	0.00000
Hungateiclostridium saccincola	1677857	S	41	-41	0	0.00000
Ruminiclostridium sp. MA18	2488810	S	74	-74	0	0.00000
Ruminiclostridium cellulolyticum	1521	S	50	-50	0	0.00000
Mageeibacillus indolicus	884684	S	104	-104	0	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	97	-97	0	0.00000
Thermoclostridium stercorarium	1510	S	70	-70	0	0.00000
Fastidiosipila sanguinis	236753	S	54	-54	0	0.00000
Clostridiales bacterium Choco116	2109689	S	126	-126	0	0.00000
Petrocella atlantisensis	2173034	S	95	-95	0	0.00000
Heliobacterium modesticaldum	35701	S	32	-32	0	0.00000
Heliorestis convoluta	356322	S	28	-28	0	0.00000
Syntrophomonas wolfei	863	S	15	-15	0	0.00000
Candidatus Syntrophocurvum alkaliphilum	2293317	S	14	-14	0	0.00000
Symbiobacterium thermophilum	2734	S	24	-24	0	0.00000
Caldicellulosiruptor changbaiensis	1222016	S	22	-22	0	0.00000
Caldicellulosiruptor owensensis	55205	S	15	-15	0	0.00000
Caldicellulosiruptor obsidiansis	717609	S	11	-11	0	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	23	-23	0	0.00000
Thermoanaerobacterium sp. RBIITD	1550240	S	22	-22	0	0.00000
Thermoanaerobacterium aotearoense	47490	S	15	-15	0	0.00000
Thermoanaerobacterium xylanolyticum	29329	S	12	-12	0	0.00000
Thermoanaerobacter kivui	2325	S	13	-13	0	0.00000
Moorella thermoacetica	1525	S	26	-26	0	0.00000
Moorella glycerini	55779	S	15	-15	0	0.00000
Thermacetogenium phaeum	85874	S	17	-17	0	0.00000
Mahella australiensis	252966	S	47	-47	0	0.00000
Halanaerobium praevalens	2331	S	16	-16	0	0.00000
Halocella sp. SP3-1	2382161	S	24	-24	0	0.00000
Halothermothrix orenii	31909	S	11	-11	0	0.00000
Anoxybacter fermentans	1323375	S	24	-24	0	0.00000
Acetohalobium arabaticum	28187	S	14	-14	0	0.00000
Tepidanaerobacter acetatoxydans	499229	S	27	-27	0	0.00000
Biomaibacter acetigenes	2316383	S	17	-17	0	0.00000
Thermosediminibacter oceani	291990	S	19	-19	0	0.00000
Natranaerobius thermophilus	375929	S	20	-20	0	0.00000
Longibaculum sp. KGMB06250	2584943	S	8206	-8206	0	0.00000
[Clostridium] innocuum	1522	S	5231	-5231	0	0.00000
Erysipelatoclostridium ramosum	1547	S	1824	-1824	0	0.00000
Faecalitalea cylindroides	39483	S	5388	-5388	0	0.00000
Amedibacterium intestinale	2583452	S	408	-408	0	0.00000
Faecalibaculum rodentium	1702221	S	166	-166	0	0.00000
Intestinibaculum porci	2487118	S	130	-130	0	0.00000
Turicibacter sp. H121	1712675	S	60	-60	0	0.00000
Turicibacter sanguinis	154288	S	40	-40	0	0.00000
Erysipelothrix sp. HDW6C	2714930	S	16	-16	0	0.00000
Erysipelothrix rhusiopathiae	1648	S	14	-14	0	0.00000
Erysipelothrix inopinata	225084	S	12	-12	0	0.00000
Erysipelothrix larvae	1514105	S	11	-11	0	0.00000
Veillonella parvula	29466	S	2697	-2697	0	0.00000
Veillonella sp. T1-7	2682456	S	250	-250	0	0.00000
Veillonella dispar	39778	S	198	-198	0	0.00000
Veillonella atypica	39777	S	186	-186	0	0.00000
Veillonella rodentium	248315	S	58	-58	0	0.00000
Dialister pneumosintes	39950	S	666	-666	0	0.00000
Dialister hominis	2582419	S	51	-51	0	0.00000
Dialister massiliensis	2161821	S	37	-37	0	0.00000
Megasphaera stantonii	2144175	S	181	-181	0	0.00000
Megasphaera elsdenii	907	S	123	-123	0	0.00000
Selenomonas sp. oral taxon 920	1884263	S	28	-28	0	0.00000
Selenomonas sp. Marseille-Q3039	2754044	S	28	-28	0	0.00000
Selenomonas sp. oral taxon 478	712538	S	25	-25	0	0.00000
Selenomonas sp. oral taxon 126	712528	S	20	-20	0	0.00000
Selenomonas ruminantium	971	S	76	-76	0	0.00000
Selenomonas sputigena	69823	S	47	-47	0	0.00000
Megamonas hypermegale	158847	S	55	-55	0	0.00000
Megamonas funiformis	437897	S	32	-32	0	0.00000
Pectinatus frisingensis	865	S	33	-33	0	0.00000
Methylomusa anaerophila	1930071	S	39	-39	0	0.00000
Sporomusa termitida	2377	S	37	-37	0	0.00000
Pelosinus sp. UFO1	484770	S	25	-25	0	0.00000
Pelosinus fermentans	365349	S	12	-12	0	0.00000
Acidaminococcus fermentans	905	S	86	-86	0	0.00000
Acidaminococcus intestini	187327	S	68	-68	0	0.00000
Phascolarctobacterium faecium	33025	S	96	-96	0	0.00000
Peptoniphilus harei	54005	S	36	-36	0	0.00000
Peptoniphilus ivorii	54006	S	18	-18	0	0.00000
Peptoniphilus sp. ING2-D1G	1912856	S	13	-13	0	0.00000
Murdochiella vaginalis	1852373	S	57	-57	0	0.00000
Finegoldia magna	1260	S	50	-50	0	0.00000
Anaerococcus prevotii	33034	S	21	-21	0	0.00000
Anaerococcus mediterraneensis	1870984	S	16	-16	0	0.00000
Parvimonas micra	33033	S	33	-33	0	0.00000
Gudongella oleilytica	1582259	S	56	-56	0	0.00000
Tissierellia sp. JN-28	2507161	S	34	-34	0	0.00000
Gottschalkia acidurici	1556	S	21	-21	0	0.00000
Ndongobacter massiliensis	1871025	S	80	-80	0	0.00000
Limnochorda pilosa	1555112	S	11	-11	0	0.00000
Bifidobacterium bifidum	1681	S	287418	-287418	0	0.00000
Bifidobacterium longum	216816	S	229832	-229832	0	0.00000
Bifidobacterium pseudocatenulatum	28026	S	188760	-188760	0	0.00000
Bifidobacterium angulatum	1683	S	56288	-56288	0	0.00000
Bifidobacterium catenulatum	1686	S	24326	-24326	0	0.00000
Bifidobacterium breve	1685	S	13154	-13154	0	0.00000
Bifidobacterium adolescentis	1680	S	8882	-8882	0	0.00000
Bifidobacterium pullorum	78448	S	2745	-2745	0	0.00000
Bifidobacterium dentium	1689	S	565	-565	0	0.00000
Bifidobacterium scardovii	158787	S	448	-448	0	0.00000
Bifidobacterium thermophilum	33905	S	180	-180	0	0.00000
Bifidobacterium subtile	77635	S	151	-151	0	0.00000
Bifidobacterium lemurum	1603886	S	128	-128	0	0.00000
Bifidobacterium eulemuris	1765219	S	128	-128	0	0.00000
Bifidobacterium animalis	28025	S	126	-126	0	0.00000
Bifidobacterium pseudolongum	1694	S	80	-80	0	0.00000
Bifidobacterium asteroides	1684	S	73	-73	0	0.00000
Bifidobacterium choerinum	35760	S	50	-50	0	0.00000
Bifidobacterium actinocoloniiforme	638619	S	24	-24	0	0.00000
Bifidobacterium indicum	1691	S	14	-14	0	0.00000
Gardnerella vaginalis	2702	S	37	-37	0	0.00000
Parascardovia denticolens	78258	S	11	-11	0	0.00000
Curtobacterium sp. Csp2	2495430	S	4268	-4268	0	0.00000
Curtobacterium sp. MR_MD2014	1561023	S	10	-10	0	0.00000
Leucobacter denitrificans	683042	S	13	-13	0	0.00000
Leucobacter sp. HDW9C	2714935	S	11	-11	0	0.00000
Leifsonia sp. 21MFCrub1.1	1798223	S	10	-10	0	0.00000
Agromyces sp. KACC 19306	2592652	S	12	-12	0	0.00000
Rothia mucilaginosa	43675	S	93	-93	0	0.00000
Rothia nasimurium	85336	S	13	-13	0	0.00000
Rothia dentocariosa	2047	S	10	-10	0	0.00000
Arthrobacter alpinus	656366	S	10	-10	0	0.00000
Kocuria sp. KD4	2719588	S	12	-12	0	0.00000
Glutamicibacter creatinolyticus	162496	S	13	-13	0	0.00000
Neomicrococcus aestuarii	556325	S	24	-24	0	0.00000
Micrococcus luteus	1270	S	11	-11	0	0.00000
Brevibacterium aurantiacum	273384	S	10	-10	0	0.00000
Xylanimonas allomyrinae	2509459	S	16	-16	0	0.00000
Georgenia sp. Z443	2589797	S	12	-12	0	0.00000
Ruania sp. HY168	2603206	S	13	-13	0	0.00000
Dermatophilus congolensis	1863	S	16	-16	0	0.00000
Beutenbergia cavernae	84757	S	10	-10	0	0.00000
Streptomyces sp. ICC1	2099583	S	816	-816	0	0.00000
Streptomyces sp. ICC4	2099584	S	223	-223	0	0.00000
Streptomyces sp. 3214.6	1882757	S	10	-10	0	0.00000
Streptomyces venezuelae	54571	S	33	-33	0	0.00000
Streptomyces ferrugineus	1413221	S	16	-16	0	0.00000
Streptomyces subrutilus	36818	S	13	-13	0	0.00000
Streptomyces bingchenggensis	379067	S	13	-13	0	0.00000
Streptomyces violaceusniger	68280	S	12	-12	0	0.00000
Streptomyces albus	1888	S	10	-10	0	0.00000
Streptacidiphilus bronchialis	2126346	S	10	-10	0	0.00000
Corynebacterium sp. 23H37-10	2684406	S	15	-15	0	0.00000
Corynebacterium vitaeruminis	38305	S	14	-14	0	0.00000
Corynebacterium jeikeium	38289	S	12	-12	0	0.00000
Corynebacterium uterequi	1072256	S	11	-11	0	0.00000
Corynebacterium ulcerans	65058	S	10	-10	0	0.00000
Corynebacterium choanis	1862358	S	10	-10	0	0.00000
Corynebacterium kroppenstedtii	161879	S	10	-10	0	0.00000
Mycobacterium chimaera	222805	S	20	-20	0	0.00000
Mycobacterium shinjukuense	398694	S	14	-14	0	0.00000
Mycobacterium paragordonae	1389713	S	14	-14	0	0.00000
Mycobacterium noviomagense	459858	S	10	-10	0	0.00000
Mycolicibacterium aurum	1791	S	13	-13	0	0.00000
Nocardia brasiliensis	37326	S	16	-16	0	0.00000
Nocardia terpenica	455432	S	13	-13	0	0.00000
Nocardia asteroides	1824	S	12	-12	0	0.00000
Nocardia seriolae	37332	S	12	-12	0	0.00000
Nocardia yunnanensis	2382165	S	11	-11	0	0.00000
Tomitella sp. HY172	2760083	S	62	-62	0	0.00000
Gordonia polyisoprenivorans	84595	S	19	-19	0	0.00000
Tsukamurella paurometabola	2061	S	17	-17	0	0.00000
Segniliparus rotundus	286802	S	15	-15	0	0.00000
Actinomyces sp. oral taxon 171	706438	S	63	-63	0	0.00000
Actinomyces sp. oral taxon 169	712116	S	58	-58	0	0.00000
Actinomyces sp. oral taxon 414	712122	S	27	-27	0	0.00000
Actinomyces sp. 2129	2321394	S	10	-10	0	0.00000
Actinomyces viscosus	1656	S	73	-73	0	0.00000
Actinomyces pacaensis	1852377	S	24	-24	0	0.00000
Actinomyces oris	544580	S	14	-14	0	0.00000
Actinomyces naeslundii	1655	S	12	-12	0	0.00000
Actinomyces qiguomingii	2057800	S	11	-11	0	0.00000
Schaalia odontolytica	1660	S	237	-237	0	0.00000
Schaalia meyeri	52773	S	12	-12	0	0.00000
Trueperella pyogenes	1661	S	36	-36	0	0.00000
Arcanobacterium haemolyticum	28264	S	20	-20	0	0.00000
Pauljensenia hongkongensis	178339	S	30	-30	0	0.00000
Propionibacterium freudenreichii	1744	S	21	-21	0	0.00000
Propionibacterium australiense	119981	S	12	-12	0	0.00000
Propionimicrobium sp. Marseille-P3275	1871034	S	28	-28	0	0.00000
Pseudopropionibacterium propionicum	1750	S	26	-26	0	0.00000
Cutibacterium acnes	1747	S	13	-13	0	0.00000
Nocardioides sp. HY056	2500546	S	11	-11	0	0.00000
Friedmanniella luteola	546871	S	18	-18	0	0.00000
Amycolatopsis sp. AA4	1896961	S	16	-16	0	0.00000
Amycolatopsis albispora	1804986	S	12	-12	0	0.00000
Lentzea guizhouensis	1586287	S	19	-19	0	0.00000
Kutzneria albida	43357	S	11	-11	0	0.00000
Alloactinosynnema sp. L-07	1653480	S	10	-10	0	0.00000
Actinoplanes derwentensis	113562	S	11	-11	0	0.00000
Plantactinospora sp. BB1	2071627	S	18	-18	0	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	17	-17	0	0.00000
Nocardiopsis alba	53437	S	13	-13	0	0.00000
Actinomadura sp. NAK00032	2742128	S	10	-10	0	0.00000
Frankia casuarinae	106370	S	17	-17	0	0.00000
Nakamurella multipartita	53461	S	17	-17	0	0.00000
Nakamurella sp. s14-144	1902245	S	10	-10	0	0.00000
Blastococcus saxobsidens	138336	S	17	-17	0	0.00000
Jiangella alkaliphila	419479	S	13	-13	0	0.00000
Collinsella aerofaciens	74426	S	66338	-66338	0	0.00000
Coriobacterium glomerans	33871	S	26	-26	0	0.00000
Olsenella sp. GAM18	2109685	S	269	-269	0	0.00000
Olsenella sp. oral taxon 807	712411	S	39	-39	0	0.00000
Olsenella sp. LZLJ-2	2779519	S	29	-29	0	0.00000
Olsenella umbonata	604330	S	85	-85	0	0.00000
Olsenella timonensis	1805478	S	52	-52	0	0.00000
Olsenella uli	133926	S	49	-49	0	0.00000
Parolsenella catena	2003188	S	80	-80	0	0.00000
Libanicoccus massiliensis	1871022	S	64	-64	0	0.00000
Lancefieldella parvula	1382	S	45	-45	0	0.00000
Eggerthella lenta	84112	S	8474	-8474	0	0.00000
Eggerthella sp. HF-1101	2690837	S	150	-150	0	0.00000
Eggerthella sp. YY7918	502558	S	30	-30	0	0.00000
Gordonibacter pamelaeae	471189	S	594	-594	0	0.00000
Gordonibacter urolithinfaciens	1335613	S	88	-88	0	0.00000
Arabia massiliensis	1870985	S	158	-158	0	0.00000
Adlercreutzia equolifaciens	446660	S	39	-39	0	0.00000
Adlercreutzia sp. 8CFCBH1	2707299	S	28	-28	0	0.00000
Slackia heliotrinireducens	84110	S	57	-57	0	0.00000
Phoenicibacter congonensis	1944646	S	55	-55	0	0.00000
Denitrobacterium detoxificans	79604	S	39	-39	0	0.00000
Cryptobacterium curtum	84163	S	28	-28	0	0.00000
Rubrobacter xylanophilus	49319	S	17	-17	0	0.00000
Euzebya sp. DY32-46	1608957	S	27	-27	0	0.00000
Anabaena sp. YBS01	2490939	S	1573	-1573	0	0.00000
Nostoc sp. PCC 7524	28072	S	18	-18	0	0.00000
Calothrix parasitica	1973486	S	11	-11	0	0.00000
Rivularia sp. PCC 7116	373994	S	19	-19	0	0.00000
Synechococcus sp. PCC 7003	374981	S	10	-10	0	0.00000
Synechococcus sp. ROS8604	1442557	S	10	-10	0	0.00000
Prochlorococcus marinus	1219	S	16	-16	0	0.00000
Geminocystis sp. NIES-3708	1615909	S	17	-17	0	0.00000
Crocosphaera subtropica	2546360	S	13	-13	0	0.00000
Microcystis aeruginosa	1126	S	10	-10	0	0.00000
Acholeplasma brassicae	61635	S	33	-33	0	0.00000
Acholeplasma laidlawii	2148	S	32	-32	0	0.00000
Acholeplasma oculi	35623	S	13	-13	0	0.00000
Acholeplasma hippikon	264636	S	11	-11	0	0.00000
Spiroplasma gladiatoris	2143	S	19	-19	0	0.00000
Mesoplasma florum	2151	S	10	-10	0	0.00000
Mesoplasma lactucae	138853	S	10	-10	0	0.00000
Deinococcus proteolyticus	55148	S	23	-23	0	0.00000
Marinithermus hydrothermalis	186192	S	16	-16	0	0.00000
Oceanithermus profundus	187137	S	12	-12	0	0.00000
Anaerolinea thermophila	167964	S	14	-14	0	0.00000
Brevefilum fermentans	1986204	S	11	-11	0	0.00000
Pelolinea submarina	913107	S	10	-10	0	0.00000
Dehalococcoides mccartyi	61435	S	15	-15	0	0.00000
Chloroflexus aggregans	152260	S	15	-15	0	0.00000
Chloroflexus aurantiacus	1108	S	10	-10	0	0.00000
Candidatus Promineofilum breve	1806508	S	24	-24	0	0.00000
Tepidiforma bonchosmolovskayae	2601677	S	18	-18	0	0.00000
Salmonella enterica	28901	S	17994	-17994	0	0.00000
Klebsiella variicola	244366	S	8846	-8846	0	0.00000
Klebsiella pneumoniae	573	S	1541	-1541	0	0.00000
Klebsiella aerogenes	548	S	13	-13	0	0.00000
Klebsiella oxytoca	571	S	12	-12	0	0.00000
Escherichia coli	562	S	1326	-1326	0	0.00000
Escherichia albertii	208962	S	23	-23	0	0.00000
Escherichia marmotae	1499973	S	12	-12	0	0.00000
Enterobacter hormaechei	158836	S	237	-237	0	0.00000
Enterobacter cloacae	550	S	29	-29	0	0.00000
Enterobacter sp. E76	2596949	S	26	-26	0	0.00000
Citrobacter freundii	546	S	28	-28	0	0.00000
Citrobacter werkmanii	67827	S	19	-19	0	0.00000
Citrobacter rodentium	67825	S	13	-13	0	0.00000
Leclercia adecarboxylata	83655	S	11	-11	0	0.00000
Raoultella ornithinolytica	54291	S	10	-10	0	0.00000
Cronobacter sakazakii	28141	S	11	-11	0	0.00000
Cedecea neteri	158822	S	21	-21	0	0.00000
Kosakonia cowanii	208223	S	14	-14	0	0.00000
Buttiauxella sp. 3AFRM03	2479367	S	21	-21	0	0.00000
Lelliottia amnigena	61646	S	10	-10	0	0.00000
Scandinavium goeteborgense	1851514	S	12	-12	0	0.00000
Serratia sp. 3ACOL1	2448483	S	892	-892	0	0.00000
Serratia ureilytica	300181	S	134	-134	0	0.00000
Serratia surfactantfaciens	2741499	S	56	-56	0	0.00000
Serratia marcescens	615	S	50	-50	0	0.00000
Serratia fonticola	47917	S	30	-30	0	0.00000
Serratia liquefaciens	614	S	14	-14	0	0.00000
Rahnella aquatilis	34038	S	20	-20	0	0.00000
Hafnia paralvei	546367	S	249	-249	0	0.00000
Hafnia alvei	569	S	86	-86	0	0.00000
Obesumbacterium proteus	82983	S	126	-126	0	0.00000
Edwardsiella tarda	636	S	11	-11	0	0.00000
Pantoea sp. PSNIH1	1484158	S	13	-13	0	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	13	-13	0	0.00000
Pantoea agglomerans	549	S	22	-22	0	0.00000
Buchnera aphidicola	9	S	35	-35	0	0.00000
Mixta theicola	1458355	S	11	-11	0	0.00000
Dickeya chrysanthemi	556	S	21	-21	0	0.00000
Dickeya zeae	204042	S	14	-14	0	0.00000
Dickeya paradisiaca	69223	S	13	-13	0	0.00000
