name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillus ciccensis	1670641	S	21	-21	0	0.00000
Bacillus beveridgei	632773	S	17	-17	0	0.00000
Bacillus cohnii	33932	S	16	-16	0	0.00000
Bacillus cellulosilyticus	1413	S	14	-14	0	0.00000
Bacillus flexus	86664	S	12	-12	0	0.00000
Bacillus thermoamylovorans	35841	S	11	-11	0	0.00000
Bacillus miscanthi	2598861	S	10	-10	0	0.00000
Bacillus weihaiensis	1547283	S	10	-10	0	0.00000
Virgibacillus sp. SK37	403957	S	26	-26	0	0.00000
Virgibacillus sp. MSP4-1	2700081	S	13	-13	0	0.00000
Virgibacillus sp. Bac332	2419842	S	11	-11	0	0.00000
Virgibacillus phasianinus	2017483	S	30	-30	0	0.00000
Virgibacillus necropolis	163877	S	19	-19	0	0.00000
Lysinibacillus timonensis	2086577	S	27	-27	0	0.00000
Lysinibacillus sp. 2017	2169540	S	14	-14	0	0.00000
Lysinibacillus sp. SGAir0095	2070463	S	10	-10	0	0.00000
Lysinibacillus sphaericus	1421	S	10	-10	0	0.00000
Geobacillus sp. 44B	1963023	S	11	-11	0	0.00000
Geobacillus subterraneus	129338	S	17	-17	0	0.00000
Cytobacillus oceanisediminis	665099	S	38	-38	0	0.00000
Cytobacillus kochii	859143	S	23	-23	0	0.00000
Alkalihalobacillus pseudofirmus	79885	S	21	-21	0	0.00000
Alkalihalobacillus lehensis	300825	S	10	-10	0	0.00000
Peribacillus asahii	228899	S	17	-17	0	0.00000
Peribacillus muralis	264697	S	16	-16	0	0.00000
Oceanobacillus sp. 160	2052660	S	21	-21	0	0.00000
Oceanobacillus iheyensis	182710	S	20	-20	0	0.00000
Fictibacillus arsenicus	255247	S	20	-20	0	0.00000
Fictibacillus phosphorivorans	1221500	S	15	-15	0	0.00000
Lentibacillus sp. CBA3610	2518176	S	17	-17	0	0.00000
Lentibacillus amyloliquefaciens	1472767	S	16	-16	0	0.00000
Halobacillus litoralis	45668	S	15	-15	0	0.00000
Anaerobacillus isosaccharinicus	1532552	S	28	-28	0	0.00000
Mesobacillus jeotgali	129985	S	17	-17	0	0.00000
Metabacillus litoralis	152268	S	14	-14	0	0.00000
Pontibacillus sp. HMF3514	2692425	S	21	-21	0	0.00000
Salicibibacter halophilus	2502791	S	13	-13	0	0.00000
Amphibacillus xylanus	1449	S	16	-16	0	0.00000
Pradoshia sp. D12	2651284	S	16	-16	0	0.00000
Gracilibacillus sp. SCU50	2663022	S	15	-15	0	0.00000
Neobacillus mesonae	1193713	S	12	-12	0	0.00000
Salimicrobium jeotgali	1230341	S	12	-12	0	0.00000
Radiobacillus deserti	2594883	S	11	-11	0	0.00000
Paenibacillus sp. B01	2660554	S	35	-35	0	0.00000
Paenibacillus sp. FSL H7-0357	1536774	S	35	-35	0	0.00000
Paenibacillus sp. CAA11	1532905	S	31	-31	0	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	31	-31	0	0.00000
Paenibacillus sp. 32O-W	1695218	S	28	-28	0	0.00000
Paenibacillus sp. E222	2748863	S	27	-27	0	0.00000
Paenibacillus sp. JDR-2	324057	S	25	-25	0	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	23	-23	0	0.00000
Paenibacillus sp. PAMC21692	2762320	S	21	-21	0	0.00000
Paenibacillus sp. DCT19	2211212	S	19	-19	0	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	18	-18	0	0.00000
Paenibacillus sp. IHBB 10380	1566358	S	18	-18	0	0.00000
Paenibacillus sp. BIHB4019	1870819	S	18	-18	0	0.00000
Paenibacillus sp. HB172198	2565926	S	18	-18	0	0.00000
Paenibacillus sp. JZ16	1906272	S	15	-15	0	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	13	-13	0	0.00000
Paenibacillus sp. URB8-2	2741301	S	11	-11	0	0.00000
Paenibacillus sp. Y412MC10	481743	S	11	-11	0	0.00000
Paenibacillus sp. 37	2607911	S	11	-11	0	0.00000
Paenibacillus sp. RUD330	2023772	S	11	-11	0	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	11	-11	0	0.00000
Paenibacillus sp. FSL H7-0737	1536775	S	10	-10	0	0.00000
Paenibacillus sp. IHB B 3084	867076	S	10	-10	0	0.00000
Paenibacillus donghaensis	414771	S	47	-47	0	0.00000
Paenibacillus mucilaginosus	61624	S	47	-47	0	0.00000
Paenibacillus polymyxa	1406	S	45	-45	0	0.00000
Paenibacillus yonginensis	1462996	S	42	-42	0	0.00000
Paenibacillus protaetiae	2509456	S	38	-38	0	0.00000
Paenibacillus chitinolyticus	79263	S	38	-38	0	0.00000
Paenibacillus ihbetae	1870820	S	36	-36	0	0.00000
Paenibacillus naphthalenovorans	162209	S	36	-36	0	0.00000
Paenibacillus lutimineralis	2707005	S	33	-33	0	0.00000
Paenibacillus guangzhouensis	1473112	S	32	-32	0	0.00000
Paenibacillus stellifer	169760	S	32	-32	0	0.00000
Paenibacillus riograndensis	483937	S	32	-32	0	0.00000
Paenibacillus durus	44251	S	31	-31	0	0.00000
Paenibacillus psychroresistens	1778678	S	31	-31	0	0.00000
Paenibacillus lentus	1338368	S	30	-30	0	0.00000
Paenibacillus xylanilyticus	248903	S	30	-30	0	0.00000
Paenibacillus sabinae	365617	S	28	-28	0	0.00000
Paenibacillus physcomitrellae	1619311	S	28	-28	0	0.00000
Paenibacillus cellulositrophicus	562959	S	28	-28	0	0.00000
Paenibacillus rhizovicinus	2704463	S	28	-28	0	0.00000
Paenibacillus barcinonensis	198119	S	27	-27	0	0.00000
Paenibacillus larvae	1464	S	26	-26	0	0.00000
Paenibacillus borealis	160799	S	25	-25	0	0.00000
Paenibacillus odorifer	189426	S	24	-24	0	0.00000
Paenibacillus jilunlii	682956	S	23	-23	0	0.00000
Paenibacillus kribbensis	172713	S	23	-23	0	0.00000
Paenibacillus bovis	1616788	S	23	-23	0	0.00000
Paenibacillus glucanolyticus	59843	S	20	-20	0	0.00000
Paenibacillus antarcticus	253703	S	19	-19	0	0.00000
Paenibacillus thiaminolyticus	49283	S	18	-18	0	0.00000
Paenibacillus alvei	44250	S	18	-18	0	0.00000
Paenibacillus baekrokdamisoli	1712516	S	18	-18	0	0.00000
Paenibacillus lycopersici	2704462	S	18	-18	0	0.00000
Paenibacillus albus	2495582	S	16	-16	0	0.00000
Paenibacillus brasilensis	128574	S	15	-15	0	0.00000
Paenibacillus crassostreae	1763538	S	13	-13	0	0.00000
Paenibacillus cellulosilyticus	375489	S	13	-13	0	0.00000
Paenibacillus swuensis	1178515	S	12	-12	0	0.00000
Paenibacillus beijingensis	1126833	S	12	-12	0	0.00000
Paenibacillus terrae	159743	S	11	-11	0	0.00000
Brevibacillus brevis	1393	S	35	-35	0	0.00000
Brevibacillus sp. SCSIO 07484	2496837	S	23	-23	0	0.00000
Brevibacillus agri	51101	S	23	-23	0	0.00000
Brevibacillus laterosporus	1465	S	22	-22	0	0.00000
Cohnella sp. MFER-1	2728023	S	21	-21	0	0.00000
Cohnella abietis	2507935	S	13	-13	0	0.00000
Cohnella candidum	2674991	S	12	-12	0	0.00000
Aneurinibacillus soli	1500254	S	23	-23	0	0.00000
Thermobacillus composti	377615	S	21	-21	0	0.00000
Saccharibacillus brassicae	2583377	S	18	-18	0	0.00000
Sporosarcina ureae	1571	S	94	-94	0	0.00000
Sporosarcina ureilytica	298596	S	12	-12	0	0.00000
Planococcus sp. Y42	2213202	S	35	-35	0	0.00000
Planococcus sp. MB-3u-03	2058136	S	15	-15	0	0.00000
Planococcus sp. PAMC 21323	1526927	S	13	-13	0	0.00000
Planococcus halocryophilus	1215089	S	17	-17	0	0.00000
Planococcus plakortidis	1038856	S	11	-11	0	0.00000
Solibacillus sp. R5-41	2048654	S	22	-22	0	0.00000
Solibacillus silvestris	76853	S	13	-13	0	0.00000
Jeotgalibacillus malaysiensis	1508404	S	28	-28	0	0.00000
Paenisporosarcina antarctica	417367	S	12	-12	0	0.00000
Ureibacillus thermosphaericus	51173	S	16	-16	0	0.00000
Planomicrobium glaciei	459472	S	12	-12	0	0.00000
Viridibacillus sp. JNUCC-6	2779527	S	11	-11	0	0.00000
Rummeliibacillus stabekisii	241244	S	11	-11	0	0.00000
Gemella haemolysans	1379	S	40	-40	0	0.00000
Gemella sanguinis	84135	S	30	-30	0	0.00000
Gemella sp. oral taxon 928	1785995	S	12	-12	0	0.00000
Gemella morbillorum	29391	S	16	-16	0	0.00000
Exiguobacterium sp. ZWU0009	1224749	S	13	-13	0	0.00000
Exiguobacterium sp. AT1b	360911	S	10	-10	0	0.00000
Exiguobacterium sp. N4-1P	2051906	S	10	-10	0	0.00000
Exiguobacterium mexicanum	340146	S	14	-14	0	0.00000
Listeria monocytogenes	1639	S	49	-49	0	0.00000
Listeria welshimeri	1643	S	17	-17	0	0.00000
Listeria sp. PSOL-1	1844999	S	13	-13	0	0.00000
Listeria weihenstephanensis	1006155	S	12	-12	0	0.00000
Brochothrix thermosphacta	2756	S	17	-17	0	0.00000
Tumebacillus algifaecis	1214604	S	28	-28	0	0.00000
Tumebacillus avium	1903704	S	12	-12	0	0.00000
Kyrpidia tusciae	33943	S	13	-13	0	0.00000
Alicyclobacillus acidocaldarius	405212	S	14	-14	0	0.00000
Kroppenstedtia eburnea	714067	S	19	-19	0	0.00000
Laceyella sacchari	37482	S	12	-12	0	0.00000
Sporolactobacillus terrae	269673	S	14	-14	0	0.00000
Streptococcus thermophilus	1308	S	1680	-1680	0	0.00000
Streptococcus salivarius	1304	S	238	-238	0	0.00000
Streptococcus sp. HSISM1	1316408	S	27	-27	0	0.00000
Streptococcus sp. A12	1759399	S	21	-21	0	0.00000
Streptococcus sp. Z15	2173853	S	19	-19	0	0.00000
Streptococcus sp. LPB0220	2610896	S	15	-15	0	0.00000
Streptococcus sp. 116-D4	2598453	S	12	-12	0	0.00000
Streptococcus sp. FDAARGOS_192	1839799	S	12	-12	0	0.00000
Streptococcus sp. NPS 308	1902136	S	11	-11	0	0.00000
Streptococcus suis	1307	S	167	-167	0	0.00000
Streptococcus agalactiae	1311	S	146	-146	0	0.00000
Streptococcus pasteurianus	197614	S	130	-130	0	0.00000
Streptococcus pyogenes	1314	S	111	-111	0	0.00000
Streptococcus equinus	1335	S	53	-53	0	0.00000
Streptococcus mitis	28037	S	51	-51	0	0.00000
Streptococcus sanguinis	1305	S	51	-51	0	0.00000
Streptococcus anginosus	1328	S	25	-25	0	0.00000
Streptococcus intermedius	1338	S	21	-21	0	0.00000
Streptococcus pneumoniae	1313	S	49	-49	0	0.00000
Streptococcus lutetiensis	150055	S	45	-45	0	0.00000
Streptococcus canis	1329	S	44	-44	0	0.00000
Streptococcus ratti	1341	S	39	-39	0	0.00000
Streptococcus gordonii	1302	S	35	-35	0	0.00000
Streptococcus equi	1336	S	23	-23	0	0.00000
Streptococcus dysgalactiae	1334	S	11	-11	0	0.00000
Streptococcus pseudoporcinus	361101	S	32	-32	0	0.00000
Streptococcus cristatus	45634	S	29	-29	0	0.00000
Streptococcus parasanguinis	1318	S	28	-28	0	0.00000
Streptococcus gallolyticus	315405	S	26	-26	0	0.00000
Streptococcus oralis	1303	S	25	-25	0	0.00000
Streptococcus merionis	400065	S	24	-24	0	0.00000
Streptococcus sobrinus	1310	S	21	-21	0	0.00000
Streptococcus ferus	1345	S	14	-14	0	0.00000
Streptococcus iniae	1346	S	13	-13	0	0.00000
Streptococcus pluranimalium	82348	S	12	-12	0	0.00000
Streptococcus mutans	1309	S	11	-11	0	0.00000
Lactococcus lactis	1358	S	53	-53	0	0.00000
Lactococcus raffinolactis	1366	S	10	-10	0	0.00000
Enterococcus faecium	1352	S	716	-716	0	0.00000
Enterococcus cecorum	44008	S	112	-112	0	0.00000
Enterococcus saigonensis	1805431	S	109	-109	0	0.00000
Enterococcus faecalis	1351	S	50	-50	0	0.00000
Enterococcus avium	33945	S	37	-37	0	0.00000
Enterococcus hirae	1354	S	23	-23	0	0.00000
Enterococcus wangshanyuanii	2005703	S	17	-17	0	0.00000
Enterococcus durans	53345	S	15	-15	0	0.00000
Enterococcus thailandicus	417368	S	14	-14	0	0.00000
Enterococcus casseliflavus	37734	S	12	-12	0	0.00000
Enterococcus mundtii	53346	S	11	-11	0	0.00000
Vagococcus penaei	633807	S	10	-10	0	0.00000
Tetragenococcus halophilus	51669	S	14	-14	0	0.00000
Tetragenococcus koreensis	290335	S	12	-12	0	0.00000
Ligilactobacillus ruminis	1623	S	200	-200	0	0.00000
Lactobacillus murinus	1622	S	24	-24	0	0.00000
Ligilactobacillus salivarius	1624	S	17	-17	0	0.00000
Lactobacillus animalis	1605	S	11	-11	0	0.00000
Lactobacillus saerimneri	228229	S	10	-10	0	0.00000
Lactobacillus delbrueckii	1584	S	48	-48	0	0.00000
Lactobacillus acidophilus	1579	S	25	-25	0	0.00000
Lactobacillus iners	147802	S	25	-25	0	0.00000
Lactobacillus johnsonii	33959	S	16	-16	0	0.00000
Lactobacillus crispatus	47770	S	14	-14	0	0.00000
Lactobacillus jensenii	109790	S	12	-12	0	0.00000
Lactobacillus gasseri	1596	S	11	-11	0	0.00000
Lactobacillus rhamnosus	47715	S	65	-65	0	0.00000
Lactobacillus casei	1582	S	31	-31	0	0.00000
Lactobacillus manihotivorans	88233	S	28	-28	0	0.00000
Lacticaseibacillus paracasei	1597	S	14	-14	0	0.00000
Limosilactobacillus reuteri	1598	S	41	-41	0	0.00000
Limosilactobacillus fermentum	1613	S	40	-40	0	0.00000
Lactobacillus mucosae	97478	S	15	-15	0	0.00000
Lactobacillus allii	1847728	S	17	-17	0	0.00000
Lactobacillus zhachilii	2304606	S	16	-16	0	0.00000
Lactobacillus heilongjiangensis	1074467	S	13	-13	0	0.00000
Lactobacillus brevis	1580	S	21	-21	0	0.00000
Lactobacillus koreensis	637971	S	11	-11	0	0.00000
Lactobacillus hokkaidonensis	1193095	S	13	-13	0	0.00000
Lactobacillus oligofermentans	293371	S	11	-11	0	0.00000
Lactiplantibacillus plantarum	1590	S	15	-15	0	0.00000
Lactobacillus coryniformis	1610	S	10	-10	0	0.00000
Lactobacillus malefermentans	176292	S	10	-10	0	0.00000
Amylolactobacillus amylophilus	1603	S	14	-14	0	0.00000
Lactobacillus rossiae	231049	S	11	-11	0	0.00000
Weissella hellenica	46256	S	13	-13	0	0.00000
Weissella viridescens	1629	S	12	-12	0	0.00000
Weissella confusa	1583	S	10	-10	0	0.00000
Leuconostoc gelidum	1244	S	21	-21	0	0.00000
Leuconostoc mesenteroides	1245	S	10	-10	0	0.00000
Jeotgalibaca ciconiae	2496265	S	14	-14	0	0.00000
Carnobacterium maltaromaticum	2751	S	14	-14	0	0.00000
Aerococcus urinae	1376	S	12	-12	0	0.00000
Aerococcus sanguinicola	119206	S	12	-12	0	0.00000
Abiotrophia defectiva	46125	S	22	-22	0	0.00000
Suicoccus acidiformans	2036206	S	15	-15	0	0.00000
Faecalitalea cylindroides	39483	S	6652	-6652	0	0.00000
Longibaculum sp. KGMB06250	2584943	S	5857	-5857	0	0.00000
[Clostridium] innocuum	1522	S	2991	-2991	0	0.00000
Erysipelatoclostridium ramosum	1547	S	160	-160	0	0.00000
Amedibacterium intestinale	2583452	S	677	-677	0	0.00000
Turicibacter sanguinis	154288	S	91	-91	0	0.00000
Turicibacter sp. H121	1712675	S	49	-49	0	0.00000
Intestinibaculum porci	2487118	S	141	-141	0	0.00000
Erysipelothrix sp. HDW6B	2714929	S	12	-12	0	0.00000
Erysipelothrix inopinata	225084	S	13	-13	0	0.00000
Erysipelothrix larvae	1514105	S	10	-10	0	0.00000
Faecalibaculum rodentium	1702221	S	75	-75	0	0.00000
Dialister pneumosintes	39950	S	214	-214	0	0.00000
Dialister hominis	2582419	S	23	-23	0	0.00000
Dialister massiliensis	2161821	S	21	-21	0	0.00000
Veillonella parvula	29466	S	345	-345	0	0.00000
Veillonella atypica	39777	S	96	-96	0	0.00000
Veillonella sp. T1-7	2682456	S	54	-54	0	0.00000
Veillonella dispar	39778	S	35	-35	0	0.00000
Veillonella rodentium	248315	S	21	-21	0	0.00000
Megasphaera stantonii	2144175	S	151	-151	0	0.00000
Megasphaera elsdenii	907	S	74	-74	0	0.00000
Selenomonas sp. oral taxon 920	1884263	S	46	-46	0	0.00000
Selenomonas sp. Marseille-Q3039	2754044	S	24	-24	0	0.00000
Selenomonas sp. oral taxon 126	712528	S	13	-13	0	0.00000
Selenomonas sp. oral taxon 136	713030	S	12	-12	0	0.00000
Selenomonas sp. oral taxon 478	712538	S	11	-11	0	0.00000
Selenomonas ruminantium	971	S	81	-81	0	0.00000
Selenomonas sputigena	69823	S	58	-58	0	0.00000
Megamonas hypermegale	158847	S	42	-42	0	0.00000
Megamonas funiformis	437897	S	42	-42	0	0.00000
Pectinatus frisingensis	865	S	20	-20	0	0.00000
Pelosinus sp. UFO1	484770	S	18	-18	0	0.00000
Pelosinus fermentans	365349	S	14	-14	0	0.00000
Sporomusa termitida	2377	S	27	-27	0	0.00000
Methylomusa anaerophila	1930071	S	16	-16	0	0.00000
Acidaminococcus fermentans	905	S	65	-65	0	0.00000
Acidaminococcus intestini	187327	S	27	-27	0	0.00000
Phascolarctobacterium faecium	33025	S	70	-70	0	0.00000
Peptoniphilus sp. ING2-D1G	1912856	S	59	-59	0	0.00000
Peptoniphilus ivorii	54006	S	23	-23	0	0.00000
Peptoniphilus harei	54005	S	15	-15	0	0.00000
Anaerococcus prevotii	33034	S	29	-29	0	0.00000
Anaerococcus mediterraneensis	1870984	S	24	-24	0	0.00000
Finegoldia magna	1260	S	44	-44	0	0.00000
Murdochiella vaginalis	1852373	S	32	-32	0	0.00000
Parvimonas micra	33033	S	21	-21	0	0.00000
Tissierellia sp. JN-28	2507161	S	42	-42	0	0.00000
Gudongella oleilytica	1582259	S	30	-30	0	0.00000
Gottschalkia acidurici	1556	S	17	-17	0	0.00000
Ezakiella massiliensis	1852374	S	12	-12	0	0.00000
endosymbiont 'TC1' of Trimyema compressum	243899	S	15	-15	0	0.00000
Ndongobacter massiliensis	1871025	S	14	-14	0	0.00000
Limnochorda pilosa	1555112	S	12	-12	0	0.00000
Bifidobacterium adolescentis	1680	S	30570	-30570	0	0.00000
Bifidobacterium longum	216816	S	11343	-11343	0	0.00000
Bifidobacterium catenulatum	1686	S	8486	-8486	0	0.00000
Bifidobacterium breve	1685	S	2516	-2516	0	0.00000
Bifidobacterium bifidum	1681	S	712	-712	0	0.00000
Bifidobacterium pseudocatenulatum	28026	S	544	-544	0	0.00000
Bifidobacterium angulatum	1683	S	137	-137	0	0.00000
Bifidobacterium dentium	1689	S	49	-49	0	0.00000
Bifidobacterium pullorum	78448	S	48	-48	0	0.00000
Bifidobacterium animalis	28025	S	44	-44	0	0.00000
Bifidobacterium thermophilum	33905	S	35	-35	0	0.00000
Bifidobacterium subtile	77635	S	24	-24	0	0.00000
Bifidobacterium scardovii	158787	S	24	-24	0	0.00000
Bifidobacterium pseudolongum	1694	S	13	-13	0	0.00000
Bifidobacterium choerinum	35760	S	13	-13	0	0.00000
Bifidobacterium actinocoloniiforme	638619	S	10	-10	0	0.00000
Gardnerella vaginalis	2702	S	10	-10	0	0.00000
Curtobacterium sp. Csp2	2495430	S	563	-563	0	0.00000
Microbacterium aurum	36805	S	12	-12	0	0.00000
Agrococcus sp. SGAir0287	2070347	S	24	-24	0	0.00000
Rathayibacter sp. VKM Ac-2759	2609252	S	16	-16	0	0.00000
Cryobacterium soli	2220095	S	16	-16	0	0.00000
Salinibacterium sp. UTAS2018	2508880	S	16	-16	0	0.00000
Arthrobacter sp. UKPF54-2	2600159	S	18	-18	0	0.00000
Rothia aeria	172042	S	13	-13	0	0.00000
Rothia mucilaginosa	43675	S	12	-12	0	0.00000
Pseudarthrobacter phenanthrenivorans	361575	S	10	-10	0	0.00000
Auritidibacter sp. NML130574	2170745	S	25	-25	0	0.00000
Brevibacterium sp. WO024	2697563	S	32	-32	0	0.00000
Brachybacterium ginsengisoli	1331682	S	10	-10	0	0.00000
Actinotalea sp. JY-7876	2758442	S	14	-14	0	0.00000
Luteimicrobium xylanilyticum	1133546	S	33	-33	0	0.00000
Beutenbergia cavernae	84757	S	18	-18	0	0.00000
Dermatophilus congolensis	1863	S	14	-14	0	0.00000
Jonesia denitrificans	43674	S	13	-13	0	0.00000
Corynebacterium sp. zg-320	2768834	S	12	-12	0	0.00000
Corynebacterium sp. NML93-0612	699041	S	11	-11	0	0.00000
Corynebacterium pseudopelargi	2080757	S	26	-26	0	0.00000
Corynebacterium matruchotii	43768	S	18	-18	0	0.00000
Corynebacterium riegelii	156976	S	14	-14	0	0.00000
Corynebacterium resistens	258224	S	12	-12	0	0.00000
Corynebacterium ureicelerivorans	401472	S	12	-12	0	0.00000
Corynebacterium humireducens	1223514	S	11	-11	0	0.00000
Mycolicibacterium moriokaense	39691	S	22	-22	0	0.00000
Mycolicibacterium confluentis	28047	S	16	-16	0	0.00000
Mycolicibacterium anyangense	1431246	S	14	-14	0	0.00000
Mycolicibacterium smegmatis	1772	S	12	-12	0	0.00000
Mycolicibacterium sarraceniae	1534348	S	10	-10	0	0.00000
Mycolicibacterium gilvum	1804	S	10	-10	0	0.00000
Mycobacterium chimaera	222805	S	18	-18	0	0.00000
Mycobacterium gordonae	1778	S	13	-13	0	0.00000
Rhodococcus sp. X156	2499145	S	11	-11	0	0.00000
Nocardia arthritidis	228602	S	27	-27	0	0.00000
Nocardia wallacei	480035	S	20	-20	0	0.00000
Nocardia brasiliensis	37326	S	15	-15	0	0.00000
Nocardia otitidiscaviarum	1823	S	14	-14	0	0.00000
Gordonia polyisoprenivorans	84595	S	24	-24	0	0.00000
Gordonia iterans	1004901	S	16	-16	0	0.00000
Tsukamurella paurometabola	2061	S	11	-11	0	0.00000
Lawsonella clevelandensis	1528099	S	16	-16	0	0.00000
Streptomyces sp. ICC1	2099583	S	397	-397	0	0.00000
Streptomyces sp. ICC4	2099584	S	113	-113	0	0.00000
Streptomyces sp. S4.7	2705439	S	23	-23	0	0.00000
Streptomyces sp. TLI_053	1855352	S	12	-12	0	0.00000
Streptomyces griseus	1911	S	28	-28	0	0.00000
Streptomyces atratus	1893	S	14	-14	0	0.00000
Kitasatospora albolonga	68173	S	10	-10	0	0.00000
Tessaracoccus aquimaris	1332264	S	21	-21	0	0.00000
Propionibacterium freudenreichii	1744	S	24	-24	0	0.00000
Acidipropionibacterium acidipropionici	1748	S	21	-21	0	0.00000
Cutibacterium acnes	1747	S	14	-14	0	0.00000
Pseudopropionibacterium propionicum	1750	S	23	-23	0	0.00000
Nocardioides sp. HDW12B	2714939	S	25	-25	0	0.00000
Kribbella qitaiheensis	1544730	S	19	-19	0	0.00000
Micropruina glycogenica	75385	S	15	-15	0	0.00000
Actinomyces sp. Z16	2079536	S	21	-21	0	0.00000
Actinomyces sp. oral taxon 414	712122	S	12	-12	0	0.00000
Actinomyces sp. oral taxon 169	712116	S	10	-10	0	0.00000
Actinomyces gaoshouyii	1960083	S	21	-21	0	0.00000
Actinomyces pacaensis	1852377	S	13	-13	0	0.00000
Actinomyces tangfeifanii	1912795	S	11	-11	0	0.00000
Schaalia odontolytica	1660	S	56	-56	0	0.00000
Flaviflexus sp. dk850	2758573	S	24	-24	0	0.00000
Trueperella pyogenes	1661	S	10	-10	0	0.00000
Pauljensenia hongkongensis	178339	S	14	-14	0	0.00000
Actinobaculum sp. 313	2495645	S	10	-10	0	0.00000
Micromonospora purpureochromogenes	47872	S	10	-10	0	0.00000
Saccharopolyspora erythraea	1836	S	11	-11	0	0.00000
Allokutzneria albata	211114	S	12	-12	0	0.00000
Nonomuraea nitratireducens	2656914	S	15	-15	0	0.00000
Nonomuraea sp. ATCC 55076	1909395	S	11	-11	0	0.00000
Candidatus Planktophila versatilis	1884905	S	14	-14	0	0.00000
Candidatus Planktophila dulcis	1884914	S	14	-14	0	0.00000
Catenulispora acidiphila	304895	S	21	-21	0	0.00000
Acidothermus cellulolyticus	28049	S	10	-10	0	0.00000
Collinsella aerofaciens	74426	S	9111	-9111	0	0.00000
Coriobacterium glomerans	33871	S	13	-13	0	0.00000
Olsenella sp. GAM18	2109685	S	73	-73	0	0.00000
Olsenella sp. LZLJ-2	2779519	S	22	-22	0	0.00000
Olsenella sp. oral taxon 807	712411	S	18	-18	0	0.00000
Olsenella timonensis	1805478	S	28	-28	0	0.00000
Olsenella uli	133926	S	23	-23	0	0.00000
Olsenella umbonata	604330	S	22	-22	0	0.00000
Libanicoccus massiliensis	1871022	S	32	-32	0	0.00000
Parolsenella catena	2003188	S	18	-18	0	0.00000
Lancefieldella parvula	1382	S	17	-17	0	0.00000
Eggerthella lenta	84112	S	1544	-1544	0	0.00000
Eggerthella sp. HF-1101	2690837	S	47	-47	0	0.00000
Eggerthella sp. YY7918	502558	S	23	-23	0	0.00000
Gordonibacter pamelaeae	471189	S	232	-232	0	0.00000
Gordonibacter urolithinfaciens	1335613	S	34	-34	0	0.00000
Phoenicibacter congonensis	1944646	S	82	-82	0	0.00000
Slackia heliotrinireducens	84110	S	56	-56	0	0.00000
Adlercreutzia equolifaciens	446660	S	15	-15	0	0.00000
Adlercreutzia sp. 8CFCBH1	2707299	S	15	-15	0	0.00000
Denitrobacterium detoxificans	79604	S	20	-20	0	0.00000
Arabia massiliensis	1870985	S	20	-20	0	0.00000
Rubrobacter xylanophilus	49319	S	16	-16	0	0.00000
Baekduia soli	496014	S	22	-22	0	0.00000
Actinomarinicola tropica	2789776	S	14	-14	0	0.00000
Anabaena sp. YBS01	2490939	S	249	-249	0	0.00000
Nostoc sp. CENA543	1869241	S	11	-11	0	0.00000
Synechococcus sp. BIOS-E4-1	1400864	S	22	-22	0	0.00000
Synechococcus sp. TAK9802	1442558	S	17	-17	0	0.00000
Synechococcus sp. CC9311	64471	S	15	-15	0	0.00000
Synechococcus sp. SynAce01	1916956	S	13	-13	0	0.00000
Synechococcus sp. HK01-R	2751171	S	12	-12	0	0.00000
Prochlorococcus marinus	1219	S	16	-16	0	0.00000
Halomicronema hongdechloris	1209493	S	22	-22	0	0.00000
Acaryochloris marina	155978	S	21	-21	0	0.00000
Thermoleptolyngbya sp. PKUAC-SCTA183	2737172	S	14	-14	0	0.00000
Pseudanabaena sp. ABRG5-3	685565	S	12	-12	0	0.00000
Microcystis aeruginosa	1126	S	14	-14	0	0.00000
Oxynema sp. AP17	2064643	S	27	-27	0	0.00000
Oscillatoria nigro-viridis	482564	S	11	-11	0	0.00000
Mycoplasma mobile	2118	S	10	-10	0	0.00000
Spiroplasma chinense	216932	S	11	-11	0	0.00000
Acholeplasma brassicae	61635	S	14	-14	0	0.00000
Acholeplasma hippikon	264636	S	12	-12	0	0.00000
Dehalococcoides mccartyi	61435	S	14	-14	0	0.00000
Anaerolinea thermophila	167964	S	14	-14	0	0.00000
Candidatus Promineofilum breve	1806508	S	30	-30	0	0.00000
Roseiflexus sp. RS-1	357808	S	10	-10	0	0.00000
Ktedonosporobacter rubrisoli	2509675	S	12	-12	0	0.00000
Meiothermus silvanus	52022	S	13	-13	0	0.00000
Meiothermus ruber	277	S	11	-11	0	0.00000
Salmonella enterica	28901	S	3187	-3187	0	0.00000
Klebsiella variicola	244366	S	1114	-1114	0	0.00000
Klebsiella pneumoniae	573	S	257	-257	0	0.00000
Klebsiella aerogenes	548	S	21	-21	0	0.00000
Klebsiella michiganensis	1134687	S	21	-21	0	0.00000
Klebsiella oxytoca	571	S	13	-13	0	0.00000
Escherichia coli	562	S	422	-422	0	0.00000
Escherichia marmotae	1499973	S	11	-11	0	0.00000
Enterobacter hormaechei	158836	S	96	-96	0	0.00000
Enterobacter cloacae	550	S	24	-24	0	0.00000
Enterobacter roggenkampii	1812935	S	12	-12	0	0.00000
