name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Agrobacterium larrymoorei	160699	S	16	-16	0	0.00000
Rhizobium pusense	648995	S	77	-77	0	0.00000
Rhizobium sp. ADMK78	1813451	S	12	-12	0	0.00000
Rhizobium leguminosarum	384	S	19	-19	0	0.00000
Rhizobium oryzihabitans	2267833	S	17	-17	0	0.00000
Rhizobium etli	29449	S	10	-10	0	0.00000
Sinorhizobium americanum	194963	S	16	-16	0	0.00000
Sinorhizobium fredii	380	S	13	-13	0	0.00000
Ensifer adhaerens	106592	S	12	-12	0	0.00000
Bosea sp. ANAM02	2020412	S	12	-12	0	0.00000
Rhodopseudomonas palustris	1076	S	15	-15	0	0.00000
Hyphomicrobium denitrificans	53399	S	13	-13	0	0.00000
Martelella mediterranea	293089	S	17	-17	0	0.00000
Cohaesibacter sp. ES.047	1798205	S	10	-10	0	0.00000
Komagataeibacter rhaeticus	215221	S	230	-230	0	0.00000
Komagataeibacter medellinensis	1177712	S	38	-38	0	0.00000
Azospirillum brasilense	192	S	10	-10	0	0.00000
Skermanella pratensis	2233999	S	12	-12	0	0.00000
Celeribacter marinus	1397108	S	11	-11	0	0.00000
Brevirhabdus pacifica	1267768	S	11	-11	0	0.00000
Pannonibacter phragmitetus	121719	S	10	-10	0	0.00000
Zymomonas mobilis	542	S	37	-37	0	0.00000
Desulfovibrio piger	901	S	11	-11	0	0.00000
Desulfovibrio fairfieldensis	44742	S	10	-10	0	0.00000
Desulfomicrobium orale	132132	S	16	-16	0	0.00000
Melittangium boletus	83453	S	11	-11	0	0.00000
Sorangium cellulosum	56	S	12	-12	0	0.00000
Haliangium ochraceum	80816	S	11	-11	0	0.00000
Geobacter sp. FeAm09	2597769	S	19	-19	0	0.00000
Desulfarculus baarsii	453230	S	18	-18	0	0.00000
Campylobacter jejuni	197	S	33	-33	0	0.00000
Helicobacter cinaedi	213	S	42	-42	0	0.00000
Sulfuricurvum kujiense	148813	S	14	-14	0	0.00000
Acidithiobacillus sp. 'AMD consortium'	2614801	S	13	-13	0	0.00000
Akkermansia muciniphila	239935	S	567	-567	0	0.00000
Planctomyces sp. SH-PL62	1636152	S	16	-16	0	0.00000
Rubinisphaera brasiliensis	119	S	12	-12	0	0.00000
Leptospira santarosai	28183	S	326	-326	0	0.00000
Borrelia miyamotoi	47466	S	133	-133	0	0.00000
Sphaerochaeta coccoides	273376	S	10	-10	0	0.00000
Aminomonas paucivorans	81412	S	11	-11	0	0.00000
Homo sapiens	9606	S	2386	-2386	0	0.00000
Sulfolobus acidocaldarius	2285	S	280	-280	0	0.00000
Escherichia virus LL11	2744412	S	2115	604	2719	0.10133
Escherichia virus VEc3	2053697	S	2020	1382	3402	0.12678
Escherichia virus AAPEc6	1873778	S	1458	1917	3375	0.12578
Escherichia virus K1-5	187764	S	1380	1950	3330	0.12410
Escherichia virus ACGC91	2733583	S	626	264	890	0.03317
Escherichia virus mutPK1A2	2047761	S	535	620	1155	0.04304
Escherichia virus K1E	344022	S	482	1155	1637	0.06101
Citrobacter CrRp3	2733581	S	444	9	453	0.01688
Escherichia virus C	2733585	S	283	1788	2071	0.07718
Escherichia virus K	2733586	S	245	1666	1911	0.07122
Escherichia virus UAB78	2733587	S	83	0	83	0.00309
Salmonella virus SP6	194966	S	31	0	31	0.00116
Escherichia virus ZG49	2733646	S	17	0	17	0.00063
Escherichia virus ECBP5	2733916	S	14	0	14	0.00052
Vibrio virus Vp670	2733325	S	13	0	13	0.00048
Lactobacillus phage Lc-Nu	146269	S	1213	56	1269	0.04729
Lactobacillus phage Lrm1	496874	S	352	61	413	0.01539
Lactobacillus phage A2	51369	S	306	67	373	0.01390
Lactobacillus phage T25	2036055	S	254	5	259	0.00965
Lactobacillus phage LJ	2041454	S	251	32	283	0.01055
Lactococcus phage ul36	114416	S	183	65	248	0.00924
Lactococcus phage 28201	1871678	S	129	157	286	0.01066
Lactococcus phage Tuc2009	35241	S	55	30	85	0.00317
Lactobacillus phage CL2	1739608	S	51	110	161	0.00600
Lactococcus phage TP901-1	35345	S	50	10	60	0.00224
Lactococcus phage P335 sensu lato	354260	S	50	13	63	0.00235
Lactococcus phage Q33	254253	S	25	42	67	0.00250
Lactococcus phage 98201	1871690	S	21	23	44	0.00164
Lactococcus phage BK5-T	31754	S	16	5	21	0.00078
Lactococcus phage phiL47	1412875	S	13	5	18	0.00067
Lactococcus phage 1706	475178	S	13	0	13	0.00048
Streptococcus virus 9874	1814960	S	10	10	20	0.00075
Lactococcus phage P656	2662298	S	47	150	197	0.00734
Lactobacillus phage KC5a	363555	S	1079	35	1114	0.04152
Lactobacillus phage phi jlb1	1416334	S	482	17	499	0.01860
Lactobacillus prophage Lj771	139871	S	188	0	188	0.00701
Salmonella phage SW9	2592223	S	12	0	12	0.00045
Bifidobacterium phage BadAztec1	2713243	S	27	0	27	0.00101
